# d2-07 — output evaluation: provenance, comparability and reviewer effects
hallucination-detection|2|An output about a fast-moving topic is confident and describes last year's position.|Check the current position against a live source|Accept it, since the description is internally coherent|Ask the model whether its information is current|Adjust the answer for what has changed since then|A model describes what it was trained on, so currency has to come from a source that is itself actually current.|Coherence is not currency, asking about its own recency is unreliable, and adjusting assumes you already know what changed.
bias-and-framing|2|An associate asks Claude to help defend a decision they have already made.|Expect supporting arguments rather than an assessment|Treat the arguments as an evaluation of the decision|Ask for the arguments and the counter-arguments|Accept the arguments, since they are sound in themselves|A request to defend produces a defence, which is a different thing from a judgement about whether the decision was right.|Reading a defence as an evaluation is the error, adding counter-arguments patches one output, and soundness does not make it balanced.
review-workflow|2|A team's reviewers see the output only after it has been formatted for publication.|Review before formatting, since polish suppresses scrutiny|Keep the order, since formatted output is easier to read|Keep the order and ask reviewers to ignore the styling|Format it twice, once plainly and once for publication|Polished presentation makes text read as finished, which reduces the scrutiny a reviewer applies to its content.|Readability is what causes the problem, asking reviewers to ignore styling relies on resisting a strong effect, and double formatting adds work.
completeness-gaps|2|A list of process steps covers the normal path and omits what happens on failure.|Ask what happens when a step does not succeed|Accept it, since the normal path is the common case|Ask for a longer and more detailed list of steps|Write the failure paths in yourself afterwards|Exception handling is a category that a description of the normal path will not produce, and asking for it directly recovers it.|Frequency does not make the exceptions unimportant, more detail extends the same path, and writing them yourself fixes one document.
quality-criteria|2|A team judges output by whether anybody objects to it after it has been sent.|A weak standard, since silence is not approval|A reasonable standard, since objections reveal problems|A weak standard, since objections arrive far too late|A reasonable standard if the audience is engaged|Most readers of most documents say nothing regardless of quality, which makes the absence of objection almost uninformative.|Objections reveal only the loudest problems, lateness is a secondary objection, and audience engagement does not make silence a signal.
numerical-accuracy|3|An output states a growth rate that is correct and a base year that is wrong.|Recompute the rate against the correct base year|Correct the base year and keep the growth rate|Keep both, since the growth rate itself is right|Ask for the figures to be produced again entirely|A growth rate is defined relative to its base, so changing the base changes the rate that was correct against the old one.|Fixing the year alone leaves an inconsistent pair, keeping both publishes a contradiction, and regenerating discards the correct work.
verifying-facts|3|An associate finds two authoritative sources that give different figures for the same thing.|Find out what each source is actually measuring|Use the figure from the more recent of the two|Use the figure from the more authoritative source|Report both figures and let the reader choose|Two credible sources usually differ because they are measuring different things, and identifying that is what resolves the conflict.|Recency and authority both pick a side without understanding the difference, and reporting both hands the problem to the reader.
hallucination-detection|3|An account of a meeting includes a decision that nobody remembers being taken.|Check it against the meeting's own written record|Accept it, since memories of meetings are unreliable|Remove the decision and keep the rest of the account|Ask attendees whether the decision was in fact taken|A written record is what settles whether a decision was taken, and it is available where recollection is not.|Unreliable memory is a reason to consult the record rather than accept the output, removing it assumes it is wrong, and canvassing attendees polls the same memories.
bias-and-framing|3|An analysis of a competitor is entirely negative and the competitor is doing well.|Ask what the competitor is actually doing effectively|Accept it, since the criticisms are individually valid|Ask for the analysis to be more balanced overall|Discount the analysis, since it is clearly one-sided|Commercial success is evidence something is working, and asking what that is recovers the half the analysis omitted.|Valid criticisms can still be a partial picture, a request for balance does not name what is missing, and discarding it loses valid observations.
review-workflow|3|A team's reviewer catches far more issues than the other three reviewers do.|Find out what that one reviewer does differently|Route all of the output through that one reviewer|Accept it, since the strong reviewer covers the gap|Replace the other three reviewers with new people|One reviewer outperforming the rest is a method worth extracting, which is what raises everyone rather than concentrating the work.|Routing everything creates a bottleneck, relying on one person is fragile, and replacing reviewers assumes the people rather than the method.
completeness-gaps|3|A compliance check reports on every checklist item and mentions nothing outside it.|Recognise the checklist as a floor rather than the scope|Accept it, since the checklist defines what matters|Ask for a longer checklist covering more items|Run the check again with a different checklist|A checklist covers known requirements, and issues outside it are exactly what a checklist-driven check will never raise.|Treating the checklist as complete is the error, a longer checklist has the same boundary, and a second checklist has a different one.
sampling-and-evidence|3|A team spot-checks six of twenty figures, finds them correct, and signs off.|Note that fourteen of the figures remain unchecked|Sign off, since the sample was correct throughout|Check six more of the figures and then sign off|Check every figure before signing anything off|A clean sample supports a claim about the sample, and saying what was not checked is what makes the sign-off honest.|Generalising from six overstates it, a bigger sample has the same issue at a different size, and full checking may not be warranted.
self-evaluation-limits|3|A team includes an instruction telling Claude to say when it is unsure.|Useful, though absence of a caveat is not confidence|Useful, since caveats now mark the uncertain claims|Not useful, since the model cannot judge uncertainty|Useful only if the caveats appear frequently enough|The instruction increases how often uncertainty is flagged without making the unflagged claims reliably certain.|Treating the absence of a caveat as a signal is the trap, dismissing it discards a real improvement, and frequency is not the test.
quality-criteria|3|A team's output meets every quality criterion and users have stopped reading it.|The criteria are missing something users care about|The users are at fault for not reading the output|The output should be made shorter to encourage reading|The criteria should be applied more strictly still|A gap between passing the criteria and being read means the criteria do not capture what makes it worth reading.|Blaming users ignores the evidence, shortening guesses at the cause, and stricter application of the wrong criteria does not help.
source-attribution|3|An associate's claim came from a Claude answer that drew on a document they hold.|Cite the document, since that is where the claim originates|Cite Claude, since that is where they encountered it|Cite both the document and the conversation itself|Cite neither, since the claim is now their own|The document is the source of the fact and the conversation is only how it was found, which is not what a citation records.|Citing the tool records the route, citing both adds noise, and citing nothing removes the provenance entirely.
numerical-accuracy|3|An output describes two variables as related in wording that implies one caused the other.|Check whether the source supports a causal claim|Accept it, since the relationship is real in the data|Rewrite it to describe the relationship as a correlation|Remove the relationship from the output entirely|A correlation in the data does not establish causation, and whether the source claims it is what determines the right wording.|A real relationship is not a causal one, rewriting without checking may understate a supported claim, and removal discards a genuine finding.
hallucination-detection|3|An output names a standard by number and that number belongs to something else.|Verify standard numbers against the issuing body|Correct the number and leave the description alone|Remove the number and keep the standard's name|Accept it, since the description of the standard is right|A number and a description that do not match means at least one is wrong, and the issuing body is what settles which.|Correcting the number assumes the description is right, removing it loses the identifier, and accepting the description ignores the mismatch.
bias-and-framing|3|An associate asks Claude to assess a risk and states in the prompt that it is low.|Ask again without stating a view about the risk|Accept the assessment, since it may still be accurate|Ask for the assessment to be more sceptical instead|Have someone else assess the risk independently|An anchor in the prompt pulls the assessment towards it, and removing the anchor is what tests whether the conclusion survives.|The answer may be right or may be anchored, asking for scepticism substitutes one nudge for another, and a second person answers a different question.
review-workflow|3|A team reviews output thoroughly on Monday and less carefully as the week goes on.|Spread the review out or rotate who performs it|Ask reviewers to maintain their standard all week|Do all of the reviewing on a Monday each week|Accept it, since some variation is unavoidable|Declining attention across a week is a workload pattern, and changing how the work is distributed is what addresses it.|Asking for consistency ignores the cause, concentrating everything on Monday creates its own fatigue, and accepting it leaves later work under-reviewed.
completeness-gaps|3|A summary of a study reports its findings and omits the limitations the study states.|Ask what the study says about its own limitations|Accept it, since the findings are what matter|Ask for a longer summary of the whole study instead|Read the study's limitations section yourself|Limitations determine how far findings can be relied on, and asking for them directly recovers a systematically dropped section.|Findings without limitations can be badly misapplied, a longer summary may still drop them, and reading it yourself discards the summary's value.
sampling-and-evidence|3|A team tests a workflow on cases from the past month and it performs well.|Check whether last month's cases are typical ones|Deploy it, since a month of cases is a good sample|Test it on cases from the previous year as well|Deploy it and monitor performance from then on|A month can be seasonal or unusual, and knowing whether it represents ordinary work is what makes the result generalisable.|Sample size does not address representativeness, a longer window is a fix chosen before the question, and monitoring finds problems in production.
self-evaluation-limits|3|A process asks Claude to rate each output and routes the low ratings to a reviewer.|Route by consequence as well as by the rating|Keep the process, since it directs effort sensibly|Remove the ratings and review everything equally|Lower the threshold so more outputs are reviewed|The rating is a weak signal, so consequential work needs review whether or not the model happened to flag it.|Trusting the rating alone leaves high-rated consequential work unchecked, reviewing everything discards a useful signal, and a lower threshold keeps the blind spot.
verifying-facts|3|An associate must verify a translated quotation and does not read the original language.|Have someone who reads the language check it over|Verify the translation by translating it back again|Accept the translation, since the meaning is clear|Use the translated quotation with a note about it|Only someone who can read the original can confirm that the translation actually says what the original says.|Back-translation can round-trip an error, clarity is not fidelity, and a note flags a risk without resolving it.
quality-criteria|3|A team wants their output to be at least as good as a human would produce.|Name which human, and on which particular dimension|Use the team's average performance as the bar|Use the team's best performer as the standard bar|Accept the standard, since it is intuitively clear|Human performance varies widely by person and by dimension, so the comparison has to be made specific before it can be applied.|Average and best are two of many possible readings, and intuitive clarity is what allows two people to apply it differently.
numerical-accuracy|4|Figures are correct and the denominator changed between the two periods compared.|The comparison is invalid until the denominators match|The comparison is valid, since both figures are correct|The comparison should be reported with a caveat|The later denominator should be used for both periods|A ratio computed on different bases is not comparable, so the arithmetic being right does not make the comparison meaningful.|Correct components do not make a valid comparison, a caveat publishes a misleading figure, and reusing one denominator changes what the earlier figure means.
hallucination-detection|4|An output is accurate on everything the team can check and they cannot check the rest.|Say which parts were checked when passing it on|Treat the whole output as reliable, since checks passed|Treat the whole output as unreliable, since gaps remain|Check the remaining parts however long it takes|A reader can weigh checked and unchecked material differently if they are told which is which, and that is what makes it honest.|Generalising from the checked part is the error, discarding it all wastes verified work, and exhaustive checking may not be proportionate.
bias-and-framing|4|A team's output is balanced and every example it chooses supports the same conclusion.|Selection of the examples is where the framing sits|The output is balanced, since the argument is even|The examples are chosen because they are the clearest|More examples should be added to restore the balance|A balanced argument illustrated only by supportive cases still leads the reader, and the example set is where that happens.|Argumentative balance is what disguises it, clarity is an unevidenced explanation, and adding examples without examining the selection repeats it.
review-workflow|4|A team's review takes longer than writing the output from scratch would take.|Ask whether the workflow is worth keeping at all|Speed up the review so the workflow stays worthwhile|Keep it, since the review is catching real errors|Reduce the review until the total time is acceptable|When verification costs more than doing the work, the arrangement has stopped paying, and that is the question to put.|Speeding up the review assumes it should continue, catching errors does not settle the economics, and cutting review to fit a time budget trades safety for arithmetic.
completeness-gaps|4|A team's output answers the question asked and the question asked was the wrong one.|Fix the question, since the answer is only as good as it|Accept the answer, since it addressed the question|Ask a supplementary question to cover the gap|Ask for a broader answer to the original question|An output cannot be better than the question behind it, so a wrong question makes even a correct answer useless.|Literal correctness is what hides the problem, a supplement bolts onto a wrong frame, and breadth does not correct direction.
verifying-facts|4|An associate verifies six of seven claims and the seventh is what the decision rests on.|Verify the seventh, since the others were not the point|Accept the document, since six of seven were correct|Verify the seventh claim only if there is time for it|Report that six of the seven claims were verified|Verification effort should follow what the conclusion depends on, and a clean record on six irrelevant claims does not transfer.|A high pass rate on the wrong claims is not reassurance, treating the key claim as optional inverts the priority, and the count omits which one matters.
sampling-and-evidence|4|A team's workflow has been correct on every case that they have tried so far.|Say how many cases that is, since the number is the evidence|Report it as a perfect record on the workflow so far|Report it as evidence that the workflow is reliable|Keep testing until an error eventually appears|Ten clean cases and a thousand support very different conclusions, so the count is the whole of what the record means.|A perfect record without a denominator is uninterpretable, calling it reliable overstates it, and testing to failure is not a reporting standard.
self-evaluation-limits|4|A team notices the model sometimes says it is unsure and starts trusting unhedged answers.|The absence of a hedge is not a claim of certainty|Unhedged answers are more likely to be correct ones|The hedging is reliable enough to act on this way|Hedges should be removed so the output reads better|Hedges appear inconsistently, so their absence reflects how the text was generated rather than a judgement of confidence.|Treating absence as a signal is the misconception, partial reliability does not support the inference, and removing hedges destroys the weak signal there is.
quality-criteria|4|A team's output is consistently accurate and consistently later than the deadline.|Accuracy and timeliness are both part of the standard|Accuracy matters more, so the lateness is acceptable|The deadline should be moved to match the process|The accuracy should be reduced to meet the deadline|An output that arrives after it is needed has failed regardless of how accurate it is, which makes timeliness a criterion rather than a preference.|Ranking accuracy above everything ignores the purpose, moving deadlines is not always available, and lowering accuracy is not the only alternative.
source-attribution|4|A paraphrase in an output says slightly more than the source it came from says.|Tighten the paraphrase to what the source supports|Keep it, since the paraphrase captures the general point|Quote the source directly instead of paraphrasing it|Cite the source and keep the stronger wording|A paraphrase that strengthens a claim attributes to the source something it did not say, and pulling it back is the fix.|The general point is not what a citation asserts, direct quotation is heavier than needed, and citing a source for a stronger claim misrepresents it.
review-workflow|4|A team wants to reduce review as their confidence in the output grows over time.|Reduce it where the record supports it, not everywhere|Reduce it uniformly, since confidence has grown overall|Keep it as it is, since confidence is not evidence|Reduce it and reinstate it if problems appear|A track record is task-specific, so the reduction belongs on the work the record actually covers rather than on everything.|Uniform reduction extends a record beyond its scope, refusing any reduction ignores real evidence, and reinstating after problems means the problems land first.
numerical-accuracy|4|An output's percentages are each correct and sum to 103% because of rounding.|Say the figures are rounded and do not sum exactly|Adjust one figure so that the total comes to 100%|Report the figures unchanged without any explanation|Report them to more decimal places so they sum|Rounded components genuinely do not sum, and saying so is more honest than adjusting a figure to make the arithmetic look tidy.|Adjusting a figure makes it wrong, an unexplained 103% looks like an error, and more decimals conveys precision that was not there.
hallucination-detection|4|An output cites a real report and the page it gives does not contain the claim.|Treat the citation as unverified despite the real report|Correct the page number and keep the citation|Accept it, since the report itself certainly exists|Remove the page number and cite the report generally|A real document with a wrong location suggests the claim was not read from it, which makes the whole citation uncertain.|Correcting the page assumes the claim is in there somewhere, the report's existence is not the question, and a vague citation hides the problem.
bias-and-framing|4|An associate reviews output in a subject they know well and finds it excellent.|Their expertise may be filling gaps as they read|Their expertise makes them the ideal reviewer for it|Their assessment is reliable, since they know the field|They should have a non-expert review it as well|An expert reader supplies missing context automatically, which can make an incomplete output read as complete.|Expertise helps and also hides gaps, reliability does not follow from knowledge, and a non-expert reviewer has the opposite problem.
completeness-gaps|4|A team's output covers everything in the brief and the brief omitted a key constraint.|The gap is in the brief rather than in the output|The output should have identified the missing constraint|The output is complete, since it matched the brief|The brief should be rewritten and the output redone|An output is bounded by what it was asked for, so a missing constraint is a failure of the brief that the output could not fix.|Expecting the output to supply what it was not told is unrealistic, matching the brief is not being useful, and redoing everything skips the diagnosis.
verifying-facts|4|An associate is asked whether a document is verified and only part of it was checked.|Say which parts were verified and which were not|Say it is verified, since the checked parts were correct|Say it is not verified, since the check was partial|Verify the remainder before answering the question|"Verified" is a claim about the whole document, and describing the actual coverage is what makes the answer accurate.|A blanket yes overstates it, a blanket no discards real verification, and completing the check may not be proportionate or even possible.
