# d4-05 — workflow integration: design decisions, ladder set (tier 2/3/4)
measuring-value|4.2|3|A team's pilot shows a large benefit and the wider rollout shows almost none at all.|Look at how the pilot group differed from everyone else|Conclude that the pilot result was measured incorrectly|Roll the workflow back, since the benefit did not reproduce|Extend the rollout period so the benefit has time to appear|Pilots run with motivated people on selected work, and the difference between that group and the rest is usually the explanation.|Measurement error is one hypothesis among several, rolling back discards the question, and more time does not change who is using it.
tool-integration|4.4|3|An associate's integration sends one request per row and the file has grown to fifty thousand rows.|Batch the rows so that one request covers many of them|Run the same integration and simply allow it more time|Process only the rows that have changed recently|Split the file and run the integration several times|Per-row calls scale linearly in cost and time, and batching changes the shape of that cost rather than just its schedule.|More time does not reduce the work, filtering to changed rows changes the task, and splitting the file runs the same number of requests.
automation-boundaries|4.4|3|A team wants to automate a step where the model is right 99% of the time and the error is silent.|Automate it only with a way to detect the silent 1%|Automate it, since 99% is better than people achieve|Do not automate it, since a silent error is unacceptable|Automate it and review a sample of outputs each week|A silent error is one that reaches its destination unchallenged, so detection is the condition that makes the accuracy figure usable.|Comparing to human accuracy ignores that human errors are noisier, a blanket refusal forgoes a strong step, and weekly sampling may never find a rare silent failure.
handoffs|4.4|3|Two teams disagree about the format of the output that one of them passes to the other.|Write the format down as an agreement between them|Have the sending team choose, since they produce it|Have the receiving team choose, since they consume it|Support both formats so neither team has to change|The interface between two teams is a shared commitment, and writing it down is what stops it drifting each time either side changes.|Letting either side decide unilaterally recreates the dispute, and supporting both doubles the surface that has to keep working.
repeatability|4.3|3|A team's workflow gives good results for the person who wrote it and worse ones for everyone else.|Write down what that person does that the others do not|Have that person run the workflow for the whole team|Simplify the workflow until everyone gets the same result|Accept the difference, since experience ought to count|The gap is knowledge that lives in one person's head, and capturing it is what turns a personal workflow into a team one.|Centralising on one person creates a bottleneck, simplifying may remove what makes it good, and accepting it leaves the workflow undocumented.
human-in-the-loop|4.4|3|A team's approver is given the output and a deadline that makes real review impossible.|Change either the deadline or the scope of the review|Keep the deadline, since approvals must not delay work|Ask the approver to review as much as they can manage|Move the approval to after the output has been sent|A review that cannot be done is not a control, so either the time available or the amount being reviewed has to give.|Protecting the deadline preserves the appearance of a control, partial review leaves the boundary undefined, and reviewing afterwards removes the point of approving.
failure-modes|4.4|3|A team's workflow depends on a service that has an announced maintenance window each month.|Plan the workflow's runs around the announced window|Run as normal and retry if the service is unavailable|Ask the service owner to move the maintenance window|Build a second integration to a different service|A known, scheduled outage is the easiest kind to design around, and scheduling around it is cheaper than any technical mitigation.|Retrying wastes runs on a predictable outage, asking the owner treats a scheduled window as negotiable, and a second integration is a large answer to a known window.
automation-boundaries|4.4|4|A team wants to automate a step whose correct output differs depending on which client it is for.|Automate it per client, with the rules stated for each|Automate it once and let the model infer the client rules|Leave it manual, since the rules vary too much to encode|Automate the common case and handle clients by exception|Client-specific rules are knowable and writable, so stating them per client is what makes the automation correct rather than approximately right.|Inference invents rules where they are not stated, refusing assumes variation cannot be encoded, and a common case plus exceptions hides which clients are which.
measuring-value|4.2|4|A team's workflow has clearly improved quality and the time the process takes has gone up.|Report both and let the trade-off be decided openly|Report the quality gain, since it is what matters most|Report the net effect as a single combined figure|Optimise the workflow until the time cost disappears|A genuine trade-off is a decision for whoever owns the process, and presenting both sides is what lets them make it.|Reporting only the gain hides the cost, a combined figure buries the exchange rate in an assumption, and optimising first delays a decision that can be made now.
handoffs|4.4|4|A workflow's output is used by a downstream team who have started quietly reworking it every time.|Ask what they rework and fold it into the workflow|Tell them to use the output exactly as it is delivered|Accept it, since the rework is their own choice to make|Add a review step before the output ever reaches them|Silent rework is unmet requirements showing up as extra effort, and finding out what it is turns it into a fixable specification.|Instructing them to stop removes the workaround without meeting the need, treating it as their choice leaves the cost hidden, and another review checks against the wrong standard.
human-in-the-loop|4.4|4|A team must choose between one thorough reviewer and three quick ones for the same volume.|Match the choice to whether errors are subtle or obvious|Choose the thorough reviewer, since depth catches more|Choose the three, since more eyes catch more problems|Choose the three and have them review each other's work|Subtle errors need depth and obvious ones need coverage, so the kind of mistake the workflow makes is what decides the shape of the review.|Depth and coverage are each right for a different failure, and cross-review adds cost without addressing which failure is being caught.
repeatability|4.3|4|A team's workflow must produce the same result for auditors and the wording varies between runs.|Fix the facts and the formats, and let the wording vary|Record each run's output so the exact text is preserved|Rerun the workflow until the wording matches a previous run|Replace the model step with a fixed template instead|Auditors need the substance to be stable and reproducible, which is achievable even though the exact sentences are not.|Recording outputs preserves history without making runs reproducible, rerunning for a match chases something unavailable, and a fixed template gives up the model's contribution.
team-adoption|4.5|4|A team's most experienced member is the only person not using the workflow, and their work is the best.|Find out what they do that the workflow does not|Accept it, since their results are already the best|Require them to use it for consistency with the team|Ask them to train the others in their own method instead|The best performer's objection is usually information about the workflow's limits, and extracting it improves the workflow for everyone.|Accepting it loses the information, mandating it trades their quality for uniformity, and having them teach their method sidesteps the workflow question.
tool-integration|4.4|4|An associate must choose between an integration that is quick to build and one that is easier to change.|Pick by how often the surrounding process actually changes|Pick the quick one, since it delivers value sooner|Pick the flexible one, since requirements always change|Build the quick one and replace it with the flexible one|Flexibility is worth paying for in proportion to how much change it will actually absorb, and the process's history is the evidence for that.|Speed and flexibility are each right in different conditions, and planning to replace it later is a cost that usually never gets paid.
process-mapping|4.1|4|A team finds the bottleneck is a person's availability rather than the duration of any step.|Address the availability rather than speeding up steps|Speed up the steps around it to absorb the waiting|Automate the step that the person currently performs|Accept it, since people's time cannot really be scheduled|Making the other steps faster leaves the queue unchanged, because the constraint is when the person is free rather than how long the work takes.|Speeding up non-constraints just moves the wait, automating their step may not be possible or wise, and availability is usually schedulable.
failure-modes|4.4|4|A team's workflow has two failure modes and fixing either one makes the other more likely.|Decide which failure the process can better tolerate|Fix the one that occurs more often in practice|Fix the one that is the cheaper of the two to fix|Fix both, since leaving either one is unacceptable|When two failures trade against each other, the choice is which harm the process can absorb rather than which is easier or more frequent.|Frequency ignores severity, cost of fixing is unrelated to consequence, and fixing both is not available when they genuinely trade.
measuring-value|4.2|4|A team's workflow shows no measurable benefit and everyone who uses it says it is better.|Look for what they value that is not being measured|Trust the measurement and discontinue the workflow|Trust the users and continue without any measurement|Measure it for longer until a difference shows up|A consistent gap between measures and experience usually means the measures miss something real, and identifying it is the informative move.|Discarding either side throws away evidence, and measuring longer repeats a measurement that may be looking at the wrong thing.
automation-boundaries|4.4|4|A step is performed correctly by people and the rare errors are caught by the next step anyway.|Automate it, since the downstream check already covers it|Leave it, since people already perform the step correctly|Automate it and add a check specific to the new step|Leave it, since automation would add a new failure mode|An existing downstream check makes this the low-risk case for automation, since a new class of error would still be caught before it mattered.|Current correctness is not a reason to keep paying for it, a second check duplicates one that exists, and new failure modes are acceptable when they are already caught.
tool-integration|4.4|4|An associate's integration works and the security team asks who can see the data passing through it.|Answer from the configuration rather than from memory|Answer from what the associate remembers configuring|Refer the security team to the tool's own documentation|Say that only the workflow's users can see the data|A question about access is answered by what is actually configured, since that is what determines the answer and what an auditor can check.|Memory is unreliable about configuration, vendor documentation describes defaults rather than this setup, and an unverified assurance may simply be wrong.
human-in-the-loop|4.4|4|A team's checkpoint catches errors reliably and adds three days to a five-day process.|Move the checkpoint rather than removing or keeping it|Remove it, since three days on five is too expensive|Keep it, since it reliably catches real errors|Run it in parallel with the rest of the process|A checkpoint that works but sits badly is a placement problem, and moving it earlier or narrowing what it covers keeps the catch at less cost.|Removing it loses a working control, keeping it accepts a cost that has alternatives, and parallel running means the output moves before the check completes.
