# d6-08 — governance: incidents, likeness, cross-border and contested trade-offs
privacy-regulation|6.2|2|A team asks whether they must tell customers that an assistant handles their enquiries.|Yes, where customers would otherwise assume a person|No, since the service provided is the same either way|Yes, in every interaction regardless of the context|No, unless a customer asks the question directly|The duty arises where a customer's assumption would be wrong in a way that matters to how they engage.|Equivalent service does not settle the expectation, a notice in every interaction becomes noise, and waiting to be asked leaves the assumption uncorrected.
data-sensitivity|6.2|2|An associate is asked to analyse a dataset that includes information about children.|Apply stricter handling than they would for adult data|Apply the same handling as for any other personal data|Apply lighter handling, since children's records are short|Decline, since children's data cannot be analysed at all|Children's data is treated as more sensitive because the potential for harm is greater and the ability to consent is limited.|Equal treatment ignores the heightened protection, record length is irrelevant, and a blanket refusal blocks legitimate work such as safeguarding.
ip-and-attribution|6.3|2|A team asks whether they should keep a record of which parts of a document Claude drafted.|Useful internally, and not required for publication|Required, since every contribution must be traceable|Pointless, since the finished document is what counts|Required, since readers may later ask about authorship|An internal record helps with review and revision, while the published document stands as the organisation's own work.|Universal traceability is not a general requirement, dismissing the record loses its review value, and reader curiosity does not create an obligation.
accountability|6.3|3|A team wants to reduce review effort and asks which outputs they can safely stop checking.|Those whose errors would be caught later anyway|Those that have been correct for the longest time|Those produced from the team's most refined prompts|Those that the fewest people ever read afterwards|A check is least valuable where another part of the process would surface the mistake, so that is where it can safely be relaxed.|A good record is evidence the check works, prompt quality does not remove risk, and low readership can coincide with high consequence.
bias-fairness|6.4|3|A team's Claude-assisted summaries of customer feedback consistently omit the shortest comments.|Check whether short comments come from a particular group|Instruct the model to weight all comments equally|Discard short comments, since they carry little content|Accept it, since longer comments contain more information|An omission pattern becomes a fairness question when it maps onto who is writing, so that is what needs checking first.|An equal-weighting instruction treats the symptom, discarding them makes the omission deliberate, and assuming length equals information is the bias being tested.
confidentiality|6.2|3|An associate wants to reuse a prompt they wrote for one client with a second client.|Reuse the prompt but not the client's specifics inside it|Reuse it as written, since a prompt is the associate's work|Do not reuse it, since it was written for one client|Reuse it after asking the first client for permission|The technique is the associate's own, while any client detail embedded in the prompt belongs to that client.|Authorship of the prompt does not extend to the content in it, refusing all reuse discards transferable skill, and permission is unnecessary once the specifics are gone.
privacy-regulation|6.2|3|A team discovers that customer data was pasted into a personal Claude account by mistake.|Treat it as a data incident and follow the process|Delete the conversation and consider it resolved|Move the work into the company account and continue|Ask the individual to keep that account private|Personal data reaching an unapproved place is an incident, and the process is what determines whether notification is required.|Deletion does not answer whether notification is owed, migrating the work leaves the earlier exposure unaddressed, and a promise of privacy is not a control.
consequential-decisions|6.1|3|A Claude-assisted tool drafts the feedback given to candidates who were rejected.|Have the decision-maker check each draft before it is sent|Send the drafts, since the decisions were already made|Send only the drafts that follow a pre-approved template|Do not send feedback at all, since drafting it is risky|The decision has been made and the letter communicates it, so a check by the decider is what keeps the message faithful to the decision.|A prior decision does not guarantee the draft describes it, template approval does not cover what each letter says, and withholding feedback penalises the candidate.
data-sensitivity|6.2|3|A team asks whether a document marked "public" can be assumed safe to use in any way.|No — its status says who may read it, not how it is used|Yes — public material carries no handling restrictions|No — but only if it contains third-party information|Yes — provided the document is genuinely published|A public classification settles the audience question and leaves questions of licence, accuracy and context untouched.|Openness is not a licence for every use, third-party content is one restriction among several, and confirming publication answers the same narrow question.
acceptable-use|6.1|3|A team wants Claude to help write responses to online reviews of their business.|Fine, provided the responses are honest and are theirs|Fine, since responding to reviews is routine communication|Not fine, since review platforms expect human responses|Fine, provided the responses disclose that they were drafted|A business responding in its own name is ordinary communication, and the constraint is that what it says is true.|Calling it routine skips the honesty point, platform expectation is an assumption, and drafting disclosure is not the issue in a business's own reply.
ip-and-attribution|6.3|3|An associate uses Claude to summarise ten industry articles into a briefing for their own team.|Fine — a summary for internal use is normal research|Fine — summaries are never restricted in any context|Not fine — the articles' authors have not consented|Fine — provided each article is named in the briefing|Reading published material and summarising it for one's own use is ordinary research practice.|An unconditional claim overstates it, consent is not needed to read and summarise, and naming sources is good practice rather than what makes it permitted.
accountability|6.3|3|A team is asked what evidence they would show if a Claude-assisted decision were challenged.|What was considered, what was decided, and by whom|The prompt and the output that came back from it|The policy that authorised the use of the tool|The qualifications of the person who used the tool|A challenge asks whether the decision was properly made, which is answered by the inputs, the outcome and the person who owned it.|A prompt and output show the mechanics, an authorising policy shows permission, and qualifications show capability rather than what happened.
bias-fairness|6.4|3|An associate is told their Claude-assisted process cannot be biased because no person is involved.|Wrong — the criteria and data still carry human choices|Correct — automation removes individual prejudice entirely|Wrong — but only where the model was trained recently|Correct — provided the process is applied consistently|Automation removes the moment-to-moment variability of a person while preserving every choice built into the data and the rules.|Removing individual prejudice does not remove systemic skew, training recency is unrelated, and consistency spreads a biased rule evenly rather than fixing it.
privacy-regulation|6.2|3|A team asks whether they can use customer data to improve the prompts they use.|Only if that use falls within the original purpose|Yes, since improving the service benefits the customer|Yes, provided the data does not leave the organisation|No, since improvement is never a permitted purpose|Whether an internal improvement use is allowed turns on the purpose the data was collected for rather than on whether it helps.|Customer benefit is not a lawful basis, staying internal does not answer the purpose question, and improvement can be permitted where the purpose covers it.
consequential-decisions|6.1|3|A team asks whether a decision becomes safe to automate once its error rate is very low.|No — the severity of each error still matters|Yes — a low error rate is what makes automation safe|Yes — provided the rate is monitored after go-live|No — error rates cannot be measured reliably enough|A rare error that ruins someone's month is not made acceptable by being rare, so severity sits alongside frequency.|Frequency alone ignores what each error costs, monitoring tracks the rate rather than the impact, and measurement scepticism is a different objection.
disclosure-transparency|6.3|3|A report says "reviewed by a subject expert" when the reviewer read only its summary.|Change the wording to describe what was actually reviewed|Leave it, since an expert did review part of the report|Have the expert read the rest so the wording becomes true|Remove the line, since partial review is not worth noting|The claim describes a level of scrutiny the report did not receive, and correcting the description is the honest and immediate fix.|Partial review does not support the general claim, extending the review is a larger commitment than the correction needs, and removing the line hides useful information.
disclosure-transparency|6.3|4|A political campaign wants to publish Claude-drafted messages under individual supporters' names.|Do not attribute them to people who did not write them|Publish them, since the supporters agree with the content|Publish them with a note that they were drafted centrally|Publish them once each supporter has approved the wording|Grassroots messages are weighed as individual expression, so attributing drafted text to a supporter misrepresents the very thing that gives it force.|Agreement with content is not authorship, a central-drafting note contradicts the format's premise, and approval does not make drafted words a personal statement.
accountability|6.3|4|An associate follows a checklist that does not cover the failure mode they are worried about.|Raise the gap and check for it anyway in the meantime|Follow the checklist, since it is the approved process|Check for it and say nothing, since the check is informal|Stop the work until the checklist has been updated|A checklist is a floor rather than a ceiling, and a known gap is both something to cover now and something the process needs told about.|Strict compliance ignores a known risk, silent extra checking leaves the process defective for everyone else, and halting is disproportionate to a gap one person can cover.
bias-fairness|6.4|4|A team removes a fairness constraint because it reduced overall accuracy by two percentage points.|Ask who bears the accuracy cost and who bore the unfairness|Restore the constraint, since fairness outranks accuracy|Accept the change, since overall accuracy improved for all|Split the difference by weakening rather than removing it|Aggregate accuracy hides which groups gain and which lose, and knowing that distribution is what makes the trade-off a real decision.|A blanket priority skips the analysis, aggregate improvement can mask a group losing badly, and a compromise sets the level without understanding the effect.
confidentiality|6.2|4|An associate wants to use an anonymised client scenario as a training example for colleagues.|Check whether the scenario remains recognisable once anonymised|Use it, since the client's name has already been removed|Do not use it, since client work cannot be reused at all|Use it and inform the client after the training session|Anonymisation succeeds only when the underlying situation stops pointing at one client, and distinctive scenarios often still do.|Name removal is not the whole test, refusing all reuse discards legitimate learning, and informing afterwards comes after the disclosure.
acceptable-use|6.1|4|A team wants Claude to write personalised outreach messages that appear individually written.|Fine, provided the messages do not claim a personal familiarity|Fine, since personalised outreach is standard business practice|Not fine, since the messages would not be individually written|Fine, provided each message is reviewed before it is sent|Personalisation at scale is ordinary, and what crosses the line is asserting a relationship or knowledge the sender does not actually have.|Calling it standard skips the false-familiarity question, individual authorship is not what recipients are promised, and review does not detect a claim built into the template.
data-sensitivity|6.2|4|A team must decide how to handle a dataset whose sensitivity differs sharply between its fields.|Handle each field at the level its own content requires|Handle the whole dataset at its most sensitive level|Handle it at the level that most of its fields require|Split it into separate datasets by sensitivity level|Field-level handling protects what needs protecting without imposing the strictest controls on data that does not need them.|Blanket strictness makes ordinary work harder than necessary, a majority rule under-protects the sensitive fields, and splitting is a heavier restructuring than the handling question requires.
privacy-regulation|6.2|4|A team asks whether deleting a customer's data also removes it from their backups.|Usually not, so the backups need addressing separately|Yes, since deletion applies across all of the systems|No, and backups are outside the scope of a request|Yes, once the backups are next overwritten in turn|Backups are a separate copy that deletion from live systems does not touch, and a request covers the data wherever it is held.|Deletion does not propagate automatically, backups are not exempt from a request, and waiting for rotation leaves the data in place meanwhile.
consequential-decisions|6.1|4|A Claude-assisted triage tool is more accurate than the staff it supports, and staff routinely defer to it.|Make the tool's basis visible so staff can disagree with it|Let staff defer, since the tool is more accurate than they are|Require staff to record a reason whenever they agree with it|Remove the tool, since deference means it is really deciding|Oversight is only real when the person can see enough to dissent, so showing the reasoning restores the judgement rather than the ritual.|Superior average accuracy does not cover the cases staff would catch, justifying agreement adds friction without adding information, and removing an accurate tool loses its benefit.
ip-and-attribution|6.3|4|A team wants to publish a Claude-assisted white paper under the company's own name.|Fine — the company is the author and stands behind it|Not fine, since a company cannot author assisted work|Fine, provided the assistance is disclosed in a footnote|Not fine, unless a named individual takes authorship of it|Corporate authorship means the organisation asserts and answers for the content, which assistance in drafting does not disturb.|Assistance does not disqualify corporate authorship, a footnote is optional rather than required, and a named individual is one convention among several.
accountability|6.3|4|A regulator asks a team to explain a decision made eighteen months ago with Claude's assistance.|Explain it from the records that were kept at the time|Reproduce the decision by running the same prompt again|Explain the process the team follows for such decisions|Say that the specific reasoning can no longer be recovered|What was recorded when the decision was made is the account of that decision, and a re-run produces a new output rather than the old reasoning.|Re-running does not reconstruct what happened, a general process description does not explain this decision, and conceding irrecoverability abandons records that should exist.
data-sensitivity|6.2|4|A team asks whether they should classify their prompts as well as the documents they attach.|Yes, where the prompt itself carries sensitive content|No, since only attached documents can be classified|Yes, classifying every prompt at the level of its Project|No, since prompts are transient rather than stored records|A prompt can hold plans, figures or personal detail, so it is classified on the same basis as anything else: what it actually contains.|Attachments are not the only carrier, blanket Project-level classification ignores what each prompt says, and transience does not describe how prompts are handled.
confidentiality|6.2|4|An associate is asked to brief a new colleague using material from a previous employer.|Brief them from general knowledge rather than the old material|Use it, since the associate learned it during their own work|Use it with the former employer's name and details removed|Decline to brief the colleague on that subject at all|Skill and general understanding travel with a person while a former employer's confidential material does not, and that distinction is what keeps the briefing proper.|Learning something at work does not make the material yours, anonymising confidential content leaves it confidential, and refusing entirely gives up knowledge that is legitimately theirs.
