# d1-05 — prompting: foundations through to subtle cases (tier ladder)
context-and-role|1.1|3|A team asks Claude to draft a reply to a supplier dispute, supplying only the supplier's letter.|Supply your own position on the disputed points before asking for the draft|Ask for a neutral reply that concedes nothing to the supplier|Ask Claude to identify the disputed points itself before drafting any reply|Review each draft and remove any concessions before it is sent|The supplier's letter is one side's account. Without your position the model treats every claim as established and a responsive reply concedes them.|Neutrality avoids the positions you want to state. Identifying disputes without your position is guesswork, and review is a net rather than an input.
output-format|1.1|2|A team wants Claude's answer to start with the conclusion, and it keeps arriving with the reasoning first.|State that the response must open with the conclusion and put reasoning after it|Ask for a shorter answer so the conclusion appears sooner|Ask Claude to make the conclusion more prominent within the body of the text|Ask for the conclusion again as a follow-up question|Presentation order is a choice the model makes on rhetorical grounds unless specified. Stating the sequence removes the discretion.|Shortening and prominence both leave the ordering to the model, and a follow-up produces the conclusion twice.
examples-fewshot|1.3|4|A team's classification examples are all drawn from one quarter, and the vocabulary customers used that quarter has since changed noticeably.|Refresh the examples when the underlying inputs change, since examples carry content as well as form|Add a note to the prompt explaining that customer vocabulary has changed since then|Increase the number of examples so the pattern is reinforced|Ask Claude to allow for vocabulary drift when classifying|Examples are a form of supplied knowledge and go stale like any other. Refreshing them is maintenance the technique requires.|A correction note competes with a demonstrated pattern. More stale examples reinforce the staleness, and an allowance instruction is vague.
task-decomposition|1.2|3|An associate asks Claude to draft a policy and simultaneously to check that draft against three regulations.|Draft first, then check against the regulations as a separate request|Ask for both in one request but with the checking done more rigorously|Ask for the check first and then draft the policy around it|Request that the checking step show its working in the output|A check inside the same pass validates the model's own reasoning against itself. Independence is what makes verification meaningful.|Rigour instructions do not create independence. Checking before drafting has nothing to check, and shown working still sits inside one generation.
constraints-scope|1.1|3|A team asks for "a handful of options" for a supplier and receives eleven, most outside the approval threshold nobody mentioned.|State the approval threshold and how many options are wanted before asking|Ask Claude to rank the eleven options so the viable ones sort toward the top|Ask for a second pass removing anything above the threshold|Filter the eleven by hand, since thresholds vary case by case|Constraints have to be in the prompt to shape generation. Filtering afterwards spends effort on options that were never viable.|Ranking and second passes both ask the model to apply a threshold it still has not been given. Manual filtering is the cost you were avoiding.
document-grounding|1.1|3|A researcher uploads a study and asks what it concluded. The answer states a conclusion the study builds toward but never actually asserts.|Ask whether the conclusion is stated in the text or inferred from it|Ask for the conclusion again with an instruction to be precise|Ask Claude to quote the conclusion directly from the document|Accept it, since the conclusion does follow from the study's own argument|Summarisation completes arguments, and a completed conclusion reads identically to a quoted one. Asking which it is preserves the distinction.|A precision instruction does not name the distinction. A direct quote avoids the problem rather than diagnosing it, and following from the argument is not the same as being asserted.
iteration-refinement|1.3|2|An associate dislikes a draft and replies only "try again", and the next draft is different but no closer.|Say which aspect failed and what should be kept from the draft you rejected|Start a new conversation so the rejected draft stops influencing what comes next|Ask for several drafts at once and choose between them|Provide a finished example of what the target looks like|Undirected rejection carries no gradient. Naming the failed aspect turns a random walk into a correction, which is what iteration means.|Fresh starts discard progress. Batch drafting and finished examples are useful but neither addresses rejecting without saying why.
clear-instructions|1.1|4|A team's prompt asks for output that is "comprehensive yet concise", and reviewers disagree every week about whether it hit the mark.|Rank the two properties so the model knows which yields when they conflict|Define both terms more precisely within the prompt itself|Ask for comprehensive output first and shorten it in a second editing pass|Ask reviewers to agree a standard between themselves|Two properties that trade off need a stated priority, otherwise the model resolves the conflict differently each time and reviewers inherit the inconsistency.|Defining each term separately does not order them. A shortening pass repeats the trade-off, and asking reviewers to agree leaves the prompt unfixed.
context-and-role|1.1|3|A team gets Claude to write internal guidance and the result reads as though written for customers.|Say who reads it and what they are expected to do differently afterwards|Ask for a more internal tone in the next version|Provide the customer-facing guidance as a contrasting example to work from|Ask for shorter guidance so the register matters less|Register follows from audience and purpose. Naming both is what lets the model choose a voice rather than defaulting to the promotional one.|A vague tone instruction narrows without grounding. A contrasting example is indirect, and length does not determine register.
output-format|1.1|3|An associate needs a table where empty cells stay empty, and Claude fills gaps with plausible values instead.|State that unknown values must be left blank and never inferred from context|Ask Claude to mark any inferred values so that they can be identified later|Remove the columns that are frequently incomplete in the source|Ask for a shorter table so there are fewer cells to fill|A table's empty cell reads as an incomplete job. Explicit permission to leave a blank makes the honest output available to the model.|Self-marked inference is unreliable for the same reason the inference happened. Dropping columns loses real data and fewer rows keeps the same proportion.
task-decomposition|1.2|4|A team runs a five-step Claude pipeline. Each step is accurate alone, and the combined output contradicts itself between steps two and five.|Pin the shared facts once and pass them into every step so they cannot diverge|Add a final step that reconciles the contradictions found in the combined output|Reduce the pipeline to three larger steps so there is less to diverge|Ask each step to check its output against the preceding step's|Decomposition creates independent contexts, and anything not passed explicitly is re-derived per step. Pinning shared facts is what keeps five outputs describing one thing.|A reconciliation step papers over divergent substance. Fewer steps reduces the count of divergences, and chained checking compounds drift.
constraints-scope|1.1|2|A team asks Claude to avoid mentioning pricing and the draft complies, but describes the cost structure in enough detail to infer it.|State that the constraint covers indirect description as well as explicit figures|Ask for a shorter draft so there is less room for detail|Remove the cost information from the prompt before drafting|Review each draft and delete anything cost-related before it is sent onward|Constraints are read literally. If the intent is that cost not be inferable, that is the constraint to state, because a figures ban only bans figures.|Shortening reduces exposure without defining the boundary. Withholding context weakens the draft, and review is a check rather than an instruction.
document-grounding|1.1|3|An associate asks Claude to compare two policies and it reports a difference where the two use different wording for the same requirement.|Ask what obligation each clause creates rather than how each one is worded|Ask for the comparison again, focusing only on the substantive differences|Supply both policies in the same format so wording is comparable|Ask Claude to quote both clauses so the wording can be compared|Policy comparison is about effect, not text. Asking what each clause requires moves the analysis to the level where a difference actually matters.|A vague instruction to be substantive does not define the level. Format normalisation and side-by-side quotes both keep the comparison at the wording layer.
examples-fewshot|1.3|3|A team's prompt shows two examples where the model declines because data is missing. It now declines on inputs that are merely formatted oddly.|Add an example showing an oddly formatted but valid input being handled|Reduce the number of declining examples so the behaviour is less reinforced|Instruct the model to decline only when data is genuinely absent|Ask Claude to explain each decline so false ones can be spotted|The examples demonstrated a decline boundary the model generalised too widely. Showing a valid-but-odd input handled is what redraws the boundary.|Removing examples weakens the behaviour without relocating its edge. An instruction competes with demonstration, and explanations diagnose after the fact.
iteration-refinement|1.3|3|A team's prompt improved on their five test cases across eight rounds, and performance on fresh cases has quietly fallen.|Hold back cases that were never used in refinement and check against those|Add the failing fresh cases into the test set and carry on refining|Refine for fewer rounds so the prompt stays more general|Test on more cases drawn from the same original source|Tuning against the cases you measure on inflates the measurement. A held-back set is what shows whether the gains are real or specific to those five.|Absorbing failures into the tuning set removes the independent check. Fewer rounds and more same-source cases both leave the measurement contaminated.
clear-instructions|1.1|3|An associate asks Claude for "feedback" on a proposal and gets encouragement where they wanted the flaws identified.|Ask what would most undermine the proposal rather than asking for feedback|Ask for more critical feedback in a follow-up request|Say that the proposal is only a draft so that criticism is welcome|Ask for both strengths and weaknesses in equal measure|"Feedback" on your own work is read as a request for supportive comment. Asking what would undermine it makes criticism the requested output.|Follow-ups and permission signals both operate inside the supportive frame. Balanced coverage still treats criticism as one half of a survey.
context-and-role|1.1|4|A team's prompt works well in one country's office and produces subtly inappropriate drafts in another, and the wording is identical.|Pass the operating jurisdiction and its conventions in as an explicit input|Add more detail about the original office's way of working|Ask the second office to adapt the drafts themselves after they are produced|Ask Claude to write more generally so both offices can use it|Prompts relying on implicit shared context break when the context changes. Naming the variable and passing it in is what makes a prompt portable.|More detail about the first office entrenches the mismatch. Local adaptation is manual rework, and generalising strips what made it useful.
output-format|1.1|3|A team asks for output in a fixed structure and it works, until an input arrives that genuinely has nothing to report.|Say what the structure should contain when there is nothing to report|Ask Claude to omit the structure entirely on such inputs|Add an instruction to handle empty inputs gracefully|Filter out any inputs with nothing to report before they are sent|A model with a structure to fill and nothing to put in it will improvise. Defining the empty case is what makes "nothing to report" a valid output.|Omitting the structure breaks the consumer. Graceful handling is undefined, and filtering pushes the judgement upstream to a step that may not exist.
task-decomposition|1.2|3|An associate asks Claude to summarise a meeting and draft the follow-up emails in one request, and the emails commit to an action the summary misread.|Review the summary before it feeds the email step, since an error there becomes a commitment|Ask the email step to verify each action against the original meeting transcript|Ask for the emails to be more cautious about commitments|Combine both into one step so nothing is lost between them|The severity of an error rises at each stage of a chain. A review gate where a mistake is still cheap stops it becoming an external commitment.|Verification inside the email step re-reads a transcript it was not given. Caution does not detect a misread, and merging removes the checkpoint.
constraints-scope|1.1|3|A team asks Claude to keep an announcement upbeat and it omits a change that affects overtime pay.|Fix what must be included first, then ask for the framing separately|Ask for an upbeat and complete announcement in one instruction|Ask Claude to list anything it left out of the announcement|Ask for a neutral tone so that nothing is dropped for tonal reasons|A tone constraint over unbounded scope becomes an editorial filter. Fixing required content first keeps content and framing independent decisions.|Stacking adjectives leaves the conflict unresolved. A post-hoc omissions list is unreliable, and going neutral abandons a legitimate goal.
document-grounding|1.1|2|A team uploads a spreadsheet and asks which region underperformed. The answer describes the columns rather than analysing the numbers.|Ask a question that requires the values and say the answer must come from the rows|Convert the spreadsheet into a document before uploading it|Reduce the number of columns so that the relevant data stands out more|Upload the file again in case it did not process correctly|Headers are salient and self-describing, so a loose question can be answered from them alone. Requiring the answer to rest on the rows forces the model into the data.|Reformatting and trimming change presentation without changing what the question demands, and re-uploading addresses a failure that did not occur.
examples-fewshot|1.3|3|An associate supplies eight examples for a three-way classification, and seven of them are the most common category.|Balance the examples across categories rather than mirroring real frequency|Add examples until the total reaches twenty across the categories|Tell Claude that the rare categories matter and must not be overlooked|Handle the rare categories with a second, separate prompt|Example distribution reads as a prior. Mirroring real frequency in a small set pushes the model toward the majority label.|Padding the count without balancing keeps the skew. An importance instruction fights the demonstrated pattern, and a second prompt needs the classification that is failing.
iteration-refinement|1.3|4|An associate has two prompt variants that score identically and must pick one to keep.|Keep the one that is easier to explain to a colleague|Keep the one that was written the most recently|Keep the one that happens to run marginally faster|Keep both and alternate between them each week|Equal performance makes future maintainability the deciding factor, and a prompt others can understand is the one that survives.|Recency and speed are arbitrary at equal quality, and alternating between them is a decision not to decide at all.
clear-instructions|1.1|2|A team asks Claude to "review the numbers" in a report and receives a check of the arithmetic when they wanted the assumptions questioned.|Say which layer to review, since arithmetic and assumptions are different reviews|Ask for a more thorough review of the report's figures|Supply the underlying data so the review has more material to work with|Ask for the review to be longer and cover more ground|"The numbers" spans arithmetic, sourcing and assumptions. Naming the layer is what turns a generic check into the one you needed.|Thoroughness and length deepen the wrong layer. More data strengthens an arithmetic check rather than redirecting to assumptions.
context-and-role|1.1|3|An associate asks Claude to summarise a disagreement and the summary favours the colleague who wrote at greater length.|Ask for each position at comparable depth so length in the source is not emphasis|Ask for a shorter summary so the imbalance has less room|Instruct Claude to remain neutral between the two colleagues|Summarise each position separately and then place the results side by side|Length in the source becomes emphasis in the summary unless you say otherwise. Comparable depth makes balance an explicit requirement.|A neutrality instruction does not correct asymmetric input. Shortening compresses the imbalance, and separate summaries inherit each message's own depth.
