# d6-05 — governance, risk and responsible use: full ladder set (tier 2/3/4)
ip-and-attribution|2|An associate asks Claude to reproduce several paragraphs from a published book for an internal deck.|Use a short quotation with attribution instead of the passage|Reproduce it, since the deck stays inside the organisation|Reproduce it with the author's name added at the end|Reproduce it reworded so the sentences are no longer identical|Copying substantial text is a use of the work regardless of audience, and a short attributed quotation is what stays within fair use.|Internal use is still use, attribution does not license copying, and rewording a passage still takes its expression.
privacy-regulation|3|A team wants to use six months of customer support transcripts to find their most common complaints.|Strip the identifying details before the transcripts are analysed|Use them as they are, since the analysis is about complaints|Use only the transcripts from customers who have consented|Ask every customer for permission before any analysis happens|The analysis needs the complaint content and not the identities, so removing what it does not need is what makes the use proportionate.|Analysing identified transcripts processes more than the purpose requires, consent-only selection biases the sample, and blanket permission-seeking is disproportionate once identifiers are gone.
bias-fairness|3|A team uses Claude to shortlist suppliers and finds the same three regions appearing every time.|Check whether the criteria themselves favour those regions|Add a requirement that other regions must be represented|Accept the outcome, since the criteria were applied evenly|Run the shortlist again to see whether the pattern repeats|A repeated pattern points at the criteria, and examining them is what distinguishes a real signal from a built-in preference.|A representation quota changes the result without explaining it, even application of skewed criteria still produces skewed results, and a re-run confirms the pattern without diagnosing it.
accountability|3|A manager asks who should sign off on a Claude-assisted financial summary before it is issued.|Someone who can verify the figures against their source|The person who wrote the prompt that produced the summary|Anyone on the team, since the model did the calculation|The manager, since they requested the summary in the first place|Sign-off means asserting the figures are right, which requires the ability to check them against what they came from.|Prompt authorship is not verification, delegating to the model is what sign-off exists to prevent, and requesting the work does not confer the ability to check it.
data-sensitivity|3|An associate needs to debug a problem using a log file that contains a handful of email addresses.|Remove the addresses, since the debugging does not need them|Use the log as it is, since only a handful are affected|Use the log and ask the model to ignore the addresses|Ask the log's owner whether the addresses may be included|The debugging works on the log's structure rather than on who appears in it, so removing the identifiers costs nothing and removes the exposure.|A small number is still personal data, an instruction to ignore does not prevent processing, and asking permission is unnecessary when the data is not needed.
consequential-decisions|3|A credit team wants Claude to draft the reasoning that explains why an application was declined.|Draft it from the decision a person has already made|Draft it and let the decision follow from what it says|Draft the reasoning and the decision together in one step|Draft several possible reasonings and pick the best one|The explanation must describe the decision that was actually made, which means the decision comes first and the drafting follows it.|Letting the text drive the decision inverts the order, producing both together makes the model the decider, and picking among reasonings selects a story rather than reporting one.
acceptable-use|3|An associate is asked to use Claude to draft legal advice for a client of the firm.|Draft it for a qualified lawyer to review and take on|Draft it and send it with a note that it is not formal advice|Decline, since legal drafting is outside what may be assisted|Draft it and cite the sources the reasoning relies upon|Assistance with drafting is legitimate, and what makes advice advice is a qualified person taking responsibility for it.|A disclaimer does not change how the client will use it, declining refuses work that is properly assisted, and citations improve a draft without supplying the responsibility.
confidentiality|3|Two clients of the same firm are competitors, and one associate works on both accounts.|Keep each client's material in its own separate Project|Use one Project and take care not to mix the two clients|Use one Project, since the associate knows both accounts anyway|Use one Project and remove each client's files after the work|Separate Projects make cross-contamination structurally impossible rather than dependent on care at every step.|Care is exactly what fails under pressure, personal knowledge is not the risk being managed, and deleting afterwards does not prevent mixing during the work.
disclosure-transparency|3|A team's report includes a figure that Claude estimated because the real number was unavailable.|Label the figure as an estimate and say how it was derived|Remove the figure, since an estimate cannot be relied upon|Present it as a figure, since the report explains its method|Round the figure so that it clearly reads as an approximation|An estimate is usable when a reader can see that it is one and judge the basis, which is what the label and the method provide.|Removing a useful estimate loses information, a method section elsewhere does not travel with the number, and rounding signals imprecision without disclosing the source.
ip-and-attribution|3|An associate uses Claude to generate a product name and asks whether the name can be used.|Check whether the name is already in use before adopting it|Use it, since the name was generated rather than copied|Use it, since generated names cannot infringe existing marks|Use it and register it immediately to establish a claim|A generated name can coincide with an existing mark, and the search is what establishes whether it is free to use.|Generation is not evidence of novelty, generated output has no immunity from prior rights, and registering before checking creates the conflict rather than avoiding it.
bias-fairness|3|A team asks whether checking a model's outputs for bias once at setup is enough.|No — the inputs and the uses both change over time|Yes — the model's behaviour does not change after setup|Yes — provided the check covered a large enough sample|No — but only if the model itself is later replaced|Bias shows up in the combination of model, inputs and use, and the last two keep changing after the check is done.|The surrounding system changes even where the model does not, sample size does not extend a check forward in time, and a model swap is one trigger among several.
privacy-regulation|3|An associate asks whether removing names is enough to make a customer dataset non-personal.|No — other fields can still identify a person in combination|Yes — a record without a name cannot identify anybody|Yes — provided no identification number is present either|No — but only where the dataset is small enough to search|Identifiability comes from the combination of fields, so removing the name leaves postcode, date and role still pointing at someone.|Namelessness is not anonymity, removing ID numbers addresses one route among many, and small datasets are easier to re-identify but not the only ones.
accountability|3|A team wants a record of how a Claude-assisted decision was reached, for a later audit.|Record the inputs, the output and who approved it|Record the conversation in full so nothing is left out|Record the final decision, since that is what was acted on|Record the prompt, since it determined what came back|An audit needs to see what went in, what came out and who took responsibility, which is what makes the decision reconstructible.|A full transcript buries the accountable facts, the decision alone loses its basis, and the prompt alone omits both the output and the approval.
data-sensitivity|3|A document is classified as internal and contains one paragraph of health information about an employee.|Handle the document at the level the health paragraph requires|Handle it as internal, since that is its stated classification|Handle it as internal but avoid quoting that paragraph|Remove the paragraph so the internal classification holds|A document's handling follows its most sensitive content, which is what the single health paragraph sets here.|A stale classification does not describe the content, avoiding quotation does not change the processing, and deleting the paragraph destroys content to preserve a label.
consequential-decisions|4|A medical team wants Claude to draft patient letters explaining results a clinician has already interpreted.|Draft them, with the clinician reviewing before they are sent|Decline, since patient communication about results is clinical|Draft them and send those the clinician has pre-approved in form|Draft them and let the patient raise anything unclear afterwards|The clinical judgement has been made and the letter communicates it, so drafting is assistance while the review keeps the clinician answerable for what reaches the patient.|Declining refuses legitimate assistance, template pre-approval does not cover what each letter says, and relying on the patient to catch problems moves the check to the wrong party.
bias-fairness|4|A team removes gender from their applicant data and the shortlist's composition does not change.|Look for fields that stand in for the one that was removed|Conclude the process is fair, since gender is no longer used|Remove more fields until the composition begins to change|Conclude the pattern simply reflects the applicant pool as it is|An unchanged outcome after removing a field suggests other fields carry the same information, and finding them is what tests the process.|Absence of the field is not absence of the signal, removing fields until the numbers move engineers an outcome, and a pool explanation is possible but untested.
accountability|4|An associate follows their team's approved prompt exactly and the output is wrong in a way nobody anticipated.|The team revises the prompt and the associate stays answerable for sending|The associate is blameless, since the approved prompt was followed|The team is at fault, since it approved the prompt in question|Nobody is at fault, since the failure could not be anticipated|Following an approved process does not remove the duty to check what goes out, and an unanticipated failure is information the process should absorb.|Compliance with a process is not verification, blaming the approvers ignores the sender's check, and treating novelty as an excuse leaves the failure unaddressed.
acceptable-use|4|An associate is asked to use Claude to summarise a competitor's publicly posted product documentation.|Summarise it, since the documentation was published openly|Decline, since competitor material should not be processed|Summarise it only with the competitor's written permission|Summarise it but keep the summary out of any shared document|Public documentation is published to be read, and summarising it to understand a market is ordinary competitive research.|A blanket refusal treats public material as off-limits, permission is not needed to read what was published, and restricting circulation manages a risk that is not present.
confidentiality|4|An associate wants to use a past client engagement as an example when drafting a proposal for a new client.|Use it only in the form the client has agreed may be shared|Use it with the client's name and identifying details removed|Use it, since the work belongs to the associate's own firm|Use it and inform the previous client after the proposal goes out|What may be said about an engagement is set by the client agreement, and anonymisation does not by itself satisfy a confidentiality term.|Removing the name often leaves the engagement recognisable, firm ownership of the work product does not cover the client's information, and notice after circulation comes too late.
privacy-regulation|4|A team is asked to delete a customer's data and finds some of it inside past Claude conversations.|Delete the conversations along with the other copies of the data|Delete the primary records, since conversations are working notes|Keep the conversations, since they document the work performed|Keep them but note that the customer has requested deletion|A deletion request covers the personal data wherever it is held, and a conversation containing it is one of the places it is held.|A working-notes distinction has no basis in the request, a work record is not an exemption, and annotating the data leaves it in place.
disclosure-transparency|4|A team asks whether every internal email drafted with Claude needs to say that it was.|No — routine internal drafting does not change how it is read|Yes — every use should be disclosed as a matter of policy|No — internal communications are outside disclosure entirely|Yes — unless the sender has substantially rewritten the draft|Disclosure matters where the method would change how someone weighs the content, and routine internal drafting does not meet that bar.|Universal disclosure buries the cases that matter, an internal exemption is too broad for consequential internal documents, and a rewriting threshold makes the test about effort rather than the reader.
ip-and-attribution|4|A designer uses Claude to develop a tagline and the final line is largely their own edit.|Treat it as their work, since the final expression is theirs|Treat it as unattributable, since a tool contributed to it|Credit the tool alongside the designer for the final line|Treat it as the tool's output, since it produced the first draft|Authorship follows the creative choices in the final expression, and substantial editing means those choices are the designer's.|Tool involvement does not void authorship, crediting a tool misstates what a byline means, and a first draft does not determine ownership of the final line.
data-sensitivity|4|A team wants to reuse a dataset collected for one purpose in a second, unrelated analysis.|Check whether the original basis for collection covers the new use|Reuse it, since the data is already held by the organisation|Reuse it with the personal identifiers stripped out first|Collect the data again specifically for the second analysis|Data collected for one purpose is not automatically available for another, and the collection basis is what determines whether the new use sits inside it.|Possession is not permission, stripping identifiers helps but does not answer the purpose question, and re-collecting is disproportionate before the basis has been checked.
consequential-decisions|4|A school wants Claude to help identify students who may need additional academic support.|Use it to surface candidates that teachers then assess themselves|Use it to make the identification, since teachers lack the time|Decline, since decisions about students should not be assisted|Use it and confirm each identification with the student's parents|Surfacing candidates is assistance and assessing them is judgement about a child, and keeping the second with teachers is what makes the use safe.|Time pressure does not justify delegating the judgement, a blanket refusal loses genuine help, and parental confirmation is not a substitute for professional assessment.
acceptable-use|4|An associate is asked to write a Claude-drafted statement to be published under the chief executive's name.|Write it for the executive to approve and issue as their own|Decline, since the words would not be the executive's own|Write it but have it labelled as assisted in the publication|Write it only if the executive dictates the substance first|A statement under an executive's name asserts their position rather than their authorship, and their approval is what makes the position theirs.|Personal authorship is not what such a statement claims, an assisted label misreads a long-standing convention, and dictation is one route to approval rather than a requirement.
accountability|4|A Claude-assisted process has produced correct results for eight months and nobody checks the outputs any more.|Reintroduce checks on a sample rather than on every output|Continue without checks, since the record justifies the trust|Reintroduce checks on every output as was originally required|Replace the checks with a review whenever someone complains|A good record justifies reducing the check rather than dropping it, and sampling is what keeps a failure detectable at proportionate cost.|A clean record is evidence the checks worked rather than that they are unneeded, full checking ignores what the record shows, and complaint-driven review detects failures only after they land.
