# d6-03 — responsible use in practice
confidentiality|6.2|3|An associate realises a Claude conversation they had last week contained material they were not authorised to share.|Report it through the incident process rather than handling it privately|Delete the conversation and move on|Mention it to their manager informally|Note it for their own records in case it becomes relevant later|An unauthorised disclosure is an incident, and reporting it is what allows the organisation to assess and respond appropriately.|Deletion does not undo the disclosure or trigger assessment. Informal mention and private notes both bypass the process.
consequential-decisions|6.1|3|A team wants to use Claude to prioritise which safeguarding referrals are reviewed first.|Ensure no referral can be deprioritised beyond a defined time regardless of ranking|Improve the prioritisation prompt so serious cases rank higher|Have a person review the ranking each day|Use the ranking only as a suggestion that reviewers may override|Safeguarding referrals need a guaranteed floor on how long any case waits, because a ranking error there carries serious consequences.|Prompt improvement and daily review both leave the worst case dependent on the ranking. Advisory framing helps but does not bound the wait.
bias-fairness|6.4|3|A team's workflow has been tested for bias once, at launch, eighteen months ago.|Test periodically, since inputs, usage and models all change over time|Rely on the launch test, since the workflow has not been changed|Test again only if a complaint is received|Test again when the workflow is next modified|Fairness is a property of a system in its current context, and that context drifts. Periodic testing is what tracks it.|An unchanged workflow can still drift as inputs and models change. Complaint-triggered and modification-triggered testing both leave long gaps.
disclosure-transparency|6.3|3|A team is writing a public statement about their use of AI and wants it to be reassuring.|Make it accurate first, since a reassuring statement that is untrue is worse than none|Emphasise the human oversight in the process|Keep it general so it does not constrain future practice|Describe the benefits to customers of the approach being taken|A public statement about practice has to be true, because an inaccurate reassurance becomes a liability when the practice is examined.|Emphasising oversight, staying general and describing benefits are all presentational choices that do not address accuracy.
acceptable-use|6.1|3|An associate wants to use Claude to generate a large number of applications to a scheme with limited places.|Consider whether volume submission undermines the scheme and breaches its terms|Proceed, since each application will be genuine and accurate|Proceed but submit them under different names|Proceed and withdraw any that are not needed|Mass submission to a scheme with limited places usually breaches its terms and disadvantages other applicants. That is the consideration.|Individual accuracy does not address the volume. Different names compounds the problem, and withdrawal follows the distortion.
ip-and-attribution|6.3|3|A team wants to know whether Claude's output can be used in a product they will sell.|Check the terms for their plan, since commercial use rights are set there|Assume it can, since they generated the output themselves|Assume it cannot without a specific commercial licence|Ask a lawyer to advise on the position before proceeding|The terms of the plan govern commercial use rights. Reading them answers the question directly and authoritatively.|Both assumptions guess at a documented position. Legal advice is reasonable but starts with the terms.
privacy-regulation|6.2|3|A team is asked how they would delete an individual's data from their Claude-assisted process if requested.|Work out now where personal data ends up in the process|Say the data is not stored by the process|Delete the conversations containing the individual's data|Explain that deletion is handled by the tool provider|Answering a deletion request requires knowing where personal data resides across the process. Mapping that is the prerequisite.|Asserting nothing is stored may be wrong. Deleting conversations addresses one location, and deferring to the provider does not discharge the obligation.
accountability|6.3|3|A team's manager asks to be shown that the Claude-assisted process is producing correct results.|Show the verification evidence, since the manager is asking for assurance rather than description|Describe how the process works|Show them examples of good output|Explain that the team reviews the output before it is used|An assurance request is answered with evidence that checking happens and what it found. That is different from describing the process.|A process description, selected examples and a claim about review all describe intent rather than demonstrate results.
data-sensitivity|6.2|3|An associate is unsure whether a document contains personal data because it uses internal reference numbers rather than names.|Treat reference numbers that can be linked to individuals as personal data|Treat it as non-personal since no names appear|Treat it as personal only if the linking table is also present|Ask whether anyone could reasonably work out who the numbers refer to|Identifiers that can be linked to individuals are personal data even when the link sits elsewhere. Recognising pseudonymisation as distinct from anonymisation is the point.|Absence of names is not the test. Requiring the linking table alongside misunderstands the rule, and the reasonableness question is closer but the linkability principle is what governs.
confidentiality|6.2|3|A team wants to build a Project holding material from several clients to answer general questions about their sector.|Do not combine client material, since each client's obligations apply to their own|Combine it with the client names removed|Combine it and restrict access to senior staff|Ask each client whether they mind their material being combined|Each client's confidentiality obligation applies to their material regardless of what else is combined with it. Keeping them separate is the control.|Name removal does not release the obligation. Access restriction is a different control, and seeking permission is worth considering but the default is separation.
consequential-decisions|6.1|3|A team wants to use Claude to decide which customers are offered a hardship arrangement.|Keep the decision with a person, since it affects vulnerable people directly|Automate it using the documented hardship criteria|Automate the offers and route refusals to a person|Automate it and review the decisions weekly|Decisions about people in financial hardship affect vulnerable individuals and need an accountable person rather than an automated determination.|Documented criteria do not remove the need for accountability. Asymmetric routing still auto-decides, and weekly review follows the decision.
bias-fairness|6.4|3|A team's Claude workflow performs equally well across groups on average but has much higher variance for one group.|Treat the variance as a fairness concern in its own right|Accept it, since the average performance is equal across the groups|Investigate whether the variance is caused by smaller sample sizes|Add more examples from that group to the prompt|Equal averages with unequal variance means individuals in that group face a less predictable outcome. That is a fairness issue the average conceals.|Equal averages is the misconception being tested. Sample size is one possible explanation, and adding examples is a remedy chosen before the concern is recognised.
disclosure-transparency|6.3|3|An associate is asked to remove a reference to AI assistance from a document before it goes to a client.|Ask why, since the reason determines whether removing it would mislead|Remove it, since the person asking is more senior|Refuse to remove the reference|Remove it and keep a record that the reference was there originally|Whether removal is appropriate depends on why it is being asked. Establishing that is what distinguishes a formatting preference from concealment.|Complying on seniority and refusing outright both decide without the reason. A private record does not address whether the client is misled.
acceptable-use|6.1|3|A team is unsure whether a proposed use is permitted and the policy does not clearly address it.|Ask whoever owns the policy, since ambiguity is resolved by the owner|Proceed, since the policy does not prohibit it|Do not proceed, since the policy does not permit it|Proceed and document the reasoning in case it is questioned later|Ambiguity in a policy is resolved by the person who owns it. Asking produces an answer and usually improves the policy.|Reading silence as permission or prohibition both substitute a guess. Documented reasoning protects the individual without resolving the question.
ip-and-attribution|6.3|3|A team wants to use Claude to summarise articles from a news service and circulate the summaries internally.|Check the service's terms, since summarising and circulating are usually addressed|Proceed, since summaries are not reproductions|Proceed, since circulation is internal|Proceed and include a link to the original article with each summary|News service terms typically address both summarisation and internal circulation. Reading them is what establishes whether this is permitted.|The summary argument assumes a conclusion the terms may contradict. Internal scope and linking are both assumptions about permissions not yet checked.
privacy-regulation|6.2|3|A team wants to profile customers using Claude and is unsure whether individuals have a right to object.|Check what rights apply to profiling in their jurisdiction before starting|Assume no right to object since the profiling is for service improvement|Assume a right to object and build an opt-out|Ask customers whether they would want to opt out of profiling|Profiling often attracts specific rights including objection. Establishing what applies is the prerequisite to designing the process.|Assuming no right guesses at the law. Building an opt-out may be right but presumes the requirement, and asking customers is not the legal position.
accountability|6.3|3|A team is asked whether they can explain a particular Claude-assisted outcome to the person it affected.|Test whether they can, since being able to explain it is part of using it responsibly|Explain that the outcome followed the documented process|Provide the person with the inputs that were used|Explain that the outcome was produced with automated assistance|Whether an outcome can actually be explained to the person affected is a testable property. Checking it is what reveals whether the process is defensible.|A process reference, raw inputs and a statement about automation are all substitutes for an explanation of this particular outcome.
bias-fairness|6.4|3|A team is asked to show that their Claude-assisted process does not disadvantage any group, and they have never collected outcome data by group.|Start collecting outcome data by group, since the question cannot be answered without it|Explain that the process does not use any group characteristics as inputs|Point to the fairness instruction included in the configuration|Ask the people operating the process whether they have observed any disparity|A claim about disparate impact can only be supported by outcome data broken down by group. Collecting it is what makes the question answerable at all.|Not using group characteristics does not prevent proxy effects. An instruction is not evidence, and operator observation is neither systematic nor independent.
