# d3-04 — product and model selection: fit, tier and surface, ladder set
surface-selection|2|A team wants staff to reach Claude without leaving the tool they work in all day.|Put it inside the tool they are already using daily|Ask staff to keep a second window open alongside|Train staff to switch tools when they need it|Send staff a link they can open when required|Adoption follows the path of least friction, and the tool people already have open is the shortest path there is.|A second window, switching and links all ask the user to leave what they are doing.
model-tiers|2|A new model tier is released and a team's current workflow is already performing well.|Test it before deciding, since new is not automatically better|Switch to it, since newer models are generally better|Stay put, since the current workflow already works|Switch and keep the old one running as a fallback|A tuned workflow is tuned to a particular model, so the only way to know whether a new one helps is to run the comparison.|Switching on release assumes an improvement, staying put forgoes one, and running both doubles the cost without deciding.
feature-fit|2|An associate needs Claude to work with the figures inside a large spreadsheet.|Give it the spreadsheet rather than describing it|Describe the spreadsheet's contents in the prompt|Paste the rows that seem most relevant to the task|Convert the spreadsheet into prose before sending it|The file itself carries the structure and the values, which is what any analysis of it depends on.|A description loses the data, a selected subset assumes the answer's location, and prose destroys the structure.
cost-latency|3|A team's per-request cost is dominated by a style guide sent with every request.|Move the style guide somewhere it is not resent|Shorten the style guide until the cost is acceptable|Send the style guide only on the first request|Accept the cost, since the guide improves the output|Material that is identical on every request is exactly what should live outside the request rather than being paid for repeatedly.|Shortening loses guidance, first-request-only means later requests lack it, and accepting the cost forgoes an easy saving.
capability-matching|3|A team's task is mostly simple with roughly one case in twenty needing real judgement.|Route by case rather than choosing one tier for all|Use the stronger tier for everything, just to be safe|Use the cheaper tier and accept the hard cases failing|Use the cheaper tier and review every output by hand|A mixed workload does not have one right tier, and separating the cases is what lets each be handled at its own cost.|One strong tier overpays on nineteen cases in twenty, accepting failures is choosing to be wrong, and reviewing everything is expensive.
model-tiers|3|A team measures three tiers at 91%, 93% and 94% accuracy with costs rising steeply.|Ask what the extra points are worth in this use|Take the 94%, since accuracy is what matters most|Take the 91%, since the difference is only three points|Take the middle tier as a reasonable compromise|Three points of accuracy is worth a lot in some uses and nothing in others, and only the use can say which this is.|Maximising accuracy ignores the price, dismissing three points ignores what they might cost, and splitting the difference decides without a reason.
projects-vs-chat|3|A team's Project has grown to forty documents and answers have become less precise.|Reduce it to what the questions actually reach for|Split it into two Projects of twenty documents each|Add instructions telling the model which to prefer|Accept it, since more material means more coverage|Precision falls when retrieval has to choose among material that no question uses, and curation is what restores it.|An arbitrary split keeps the bloat in two places, preference instructions do not reduce what is present, and coverage is causing the problem.
surface-selection|3|A team wants a report produced every Monday without anyone remembering to ask for it.|Use a surface that is able to run on a schedule|Put a recurring reminder in the team's calendar|Ask one named person to run it each Monday morning|Run it whenever someone notices it is missing|A task that should happen without prompting needs something that triggers itself rather than a person who remembers.|Reminders, an assigned person and ad-hoc running all depend on a human not forgetting.
feature-fit|3|An associate needs Claude to check figures in a PDF against those in a spreadsheet.|Provide both of the files and ask for the comparison|Provide the PDF and type the spreadsheet figures in|Compare them by hand and ask about the differences|Convert both into a single document before asking|Giving both sources lets the comparison be made against what each actually says rather than against a transcription.|Typing figures in introduces errors, comparing by hand is the work being delegated, and merging them first is unnecessary effort.
scaling-decisions|3|A pilot's benefit came from two enthusiastic volunteers and the rollout covers forty people.|Expect a smaller benefit and plan for the difference|Project the pilot's benefit across all forty people|Cancel the rollout, since the pilot was unrepresentative|Roll out only to the people who volunteer for it|Volunteers are not typical users, so the pilot's figure is an upper bound rather than a forecast.|Multiplying up assumes everyone behaves like a volunteer, cancelling discards a real result, and restricting to volunteers never reaches the team.
cost-latency|3|A team's chatbot must answer within three seconds and currently takes four.|Find where the four seconds is actually being spent|Move to a faster tier and see whether that helps|Shorten the prompt to reduce the processing time|Raise the response budget from three seconds to five|A second has to come from somewhere specific, and knowing where the time goes is what makes the fix land.|Changing tier or prompt are guesses at the cause, and moving the budget changes the requirement rather than meeting it.
capability-matching|3|A team's workflow fails on the cheaper tier and they have not tried improving the prompt.|Improve the prompt before concluding the tier is the limit|Move to the stronger tier, since the cheaper one fails|Stay on the cheaper tier and accept the failures|Alternate tiers depending on how the input looks|Prompt quality and model capability produce the same symptom, and the cheaper variable is the one to test first.|Upgrading treats an untested hypothesis, accepting failures gives up, and alternating adds complexity without a diagnosis.
model-tiers|3|A team wants to standardise on one tier across every workflow for administrative simplicity.|Weigh the simplicity against what it costs per workflow|Standardise, since one tier is much easier to manage|Do not standardise, since each task differs in demand|Standardise on the strongest tier so nothing underperforms|Uniformity has real administrative value and a real cost in over- or under-provisioning, and the comparison is the decision.|Both absolute positions skip the arithmetic, and standardising on the top tier pays the maximum everywhere.
projects-vs-chat|3|A team's Project instructions have grown to two pages as people kept adding rules.|Cut them to the rules the work actually needs|Reorganise the two pages so they read more clearly|Split the rules across two Projects used in turn|Keep them, since each rule was added for a reason|Long instructions dilute one another, and deciding which rules genuinely matter is what makes the remaining ones effective.|Reorganising changes presentation rather than volume, splitting means neither Project has the full set, and historic reasons do not prove current need.
surface-selection|3|An associate must choose between a shareable page and a document for a set of numbers.|Choose by whether the reader needs to explore them|Choose the page, since it looks more professional|Choose the document, since it can be edited later|Produce both so the reader can pick what they prefer|An interactive page earns its cost when the reader wants to slice the numbers, and a document is right when they will read a fixed view.|Appearance and editability are secondary to what the reader will do, and producing both doubles the work and the maintenance.
feature-fit|3|A team needs answers grounded in prices that change several times every week.|Give it the current prices at the time of asking|Put the price list in a Project and update it weekly|Ask the model to use the most recent prices it knows|Accept small errors, since prices change constantly|Data that moves faster than any stored copy has to arrive with the question, which is what keeps the answer current.|A weekly update is already stale by mid-week, the model has no live access, and accepting errors on prices is a business problem.
cost-latency|3|A team's requests are slow because each one carries the entire conversation history.|Start fresh conversations when the history stops mattering|Ask shorter questions so the requests are smaller|Move to a faster tier to absorb the extra length|Accept it, since the history improves the answers|Accumulated history is paid for on every subsequent request, and dropping it when it is no longer needed removes the cost.|Shorter questions do not shrink the history, a faster tier pays to carry the same weight, and history often stops being useful long before it stops being sent.
capability-matching|4|A team's task gets 78% from the cheapest tier and a person achieves roughly 85%.|Ask what the remaining errors cost before choosing|Use the model, since 78% at scale beats 85% by hand|Use people, since 85% is clearly the better accuracy|Use the model and have people check every output|Seven points of accuracy matters enormously in some uses and not at all in others, and the cost of an error is what decides.|Volume and accuracy arguments each ignore the other, and checking everything gives up the throughput the model was for.
cost-latency|4|A team can halve their spend at the cost of roughly ten extra errors each month.|Compare the saving against what those errors cost|Take the saving, since the cost reduction is certain|Refuse, since introducing errors deliberately is wrong|Take the saving and add a review step to catch them|The trade is money against errors, and it can only be settled by pricing both sides rather than preferring one of them.|Certainty of saving says nothing about the cost, a principled refusal ignores that all tiers make errors, and a review step has its own cost.
model-tiers|4|A team's prompt works reliably on the strongest tier and is unstable on the cheaper ones.|Find what the prompt leaves to the model's judgement|Stay on the strongest tier, since it works reliably|Use the cheaper tier and post-process the output|Conclude the task requires the strongest tier available|Instability on cheaper tiers usually marks the places a prompt is under-specified, and tightening those often makes the cheaper tier viable.|Staying put pays for a possibly avoidable gap, post-processing patches symptoms, and concluding a capability requirement skips the test.
projects-vs-chat|4|An associate wants a Project to behave differently for two distinct kinds of question.|Use two Projects, since instructions apply to everything|Use one Project with instructions covering both kinds|Use one Project and state the kind in each question|Use one Project and switch the instructions as needed|Instructions apply to every conversation in a Project, so two behaviours means two Projects rather than one with conditional rules.|Dual instructions fire on both kinds, per-question labelling depends on the asker, and switching invites an error at every change.
scaling-decisions|4|A workflow works on the 200 cases a team has tried and is proposed for a new department.|Test it on that department's cases before extending it|Extend it, since 200 cases is a substantial sample|Do not extend it, since it was built for one team|Extend it and monitor the results as they come in|Two hundred cases from one team says nothing about a different team's inputs, and a test on those makes the extension informed.|Sample size within one team does not transfer, refusing forgoes real reuse, and monitoring in production lets the department meet the failures.
surface-selection|4|A team must choose between a custom integration and the standard interface for a stable task.|Stay standard unless the integration removes real friction|Build the integration, since it fits the task exactly|Stay standard, since integrations are costly to maintain|Build the integration and keep the standard route too|A custom integration earns its build and maintenance cost only where it removes friction people actually feel, which has to be shown.|Fit alone does not justify the cost, blanket avoidance forgoes real gains, and running both doubles what has to be kept working.
feature-fit|4|A team needs the model to say when it cannot answer, and cheaper tiers tend to guess.|Treat willingness to decline as a capability requirement|Use a cheaper tier and instruct it not to guess|Use a cheaper tier and check every answer instead|Accept the guessing, since most answers are correct|Reliable abstention is a real capability difference between tiers, which makes it part of the fit rather than something a prompt fixes.|An instruction does not confer the ability, checking everything is the cost being avoided, and accepting guesses is the failure itself.
cost-latency|4|A team's workflow runs a second verification call on every output, doubling the cost.|Verify only where an error would actually matter|Keep verifying everything, since errors are expensive|Stop verifying, since the first call is usually right|Verify a random sample of the outputs each day|Verification is worth its cost where an error is consequential, and targeting it there keeps the protection at half the price.|Verifying everything pays the maximum, stopping removes the protection, and random sampling may miss the cases that matter.
capability-matching|4|A team's task is simple and a rare error would be severe and hard to notice.|Choose the tier by the severity, not by the difficulty|Choose a cheap tier, since the task is genuinely simple|Choose a cheap tier and add a human review step|Choose the strongest tier and skip any review entirely|Task difficulty sets what is needed to succeed and consequence sets what is needed to fail safely, and the second dominates here.|Simplicity is the wrong dimension when the downside is severe, review may not catch what is hard to notice, and no tier removes the need for care.
model-tiers|4|A team's disappointing results could be the model or could be half their inputs being poor.|Fix the inputs first, since that is the cheaper test|Move to a stronger tier and see whether results improve|Fix the inputs and change the tier at the same time|Conclude the model is the limit, since the prompt is fine|Two candidate causes are separated by changing one, and input quality is both the cheaper change and the more likely culprit.|A tier change tests the expensive hypothesis first, changing both leaves the cause unknown, and concluding from prompt quality alone skips the inputs.
scaling-decisions|4|A team is moving from eight hundred to eighty thousand monthly requests.|Expect rate limits, cost and error handling all to change|Expect only the bill to change proportionally with it|Expect nothing to change beyond the volume itself|Expect quality to fall as the volume increases|A hundredfold increase crosses thresholds that a small volume never meets, and each of those is a design question rather than a bigger bill.|Treating it as arithmetic misses the thresholds, expecting nothing is the same error, and quality does not degrade with volume by itself.
projects-vs-chat|4|A team member leaves and their Projects held the only copy of several careful prompts.|Keep prompts somewhere outside any individual's Projects|Recover them from the departing member before they go|Rebuild the prompts as and when they are next needed|Share every Project with the whole team by default|A prompt stored only inside one person's Project is a single point of failure, and keeping the source elsewhere is what survives any departure.|A one-off recovery fixes this instance rather than the pattern, rebuilding discards work, and sharing everything spreads access without preserving anything.
feature-fit|4|An associate must decide whether extended reasoning is worth enabling on a high-volume task.|Enable it only where the task's difficulty warrants it|Enable it, since more reasoning improves any output|Leave it off, since high volume makes the cost prohibitive|Enable it and reduce the volume to keep costs level|Extra reasoning helps on genuinely hard steps and adds cost everywhere else, so it belongs where the difficulty is.|Universal enablement pays on easy work, a blanket refusal forgoes it where it helps, and cutting volume changes the task to fit the setting.
