# d2-03 — validation under pressure, evidence quality, error handling
completeness-gaps|3|An associate asks Claude to list the steps in a process. The list is complete for the normal path and does not mention what happens when a step fails.|Ask about the failure paths explicitly, not only the normal one|Ask for more steps so the failure handling eventually appears in the list|Ask Claude whether the process has any exception handling built into it|Ask for the process to be described as a flowchart instead of a list|The happy path is the default reading of "the steps". Naming exception handling is what brings the branches into scope, and those branches carry most of the operational risk.|Volume extends the normal path. A follow-up question is weaker than the reframe, and changing format does not change what is described.
source-attribution|3|A team's Claude output cites a document by name. The document exists, but the specific page cited discusses a different topic.|Check citations at the page level, not only the document|Accept the citation, since the document itself is real and relevant to the topic|Ask Claude to correct the page number in the citation it provided|Cite the document without the page number to avoid the specificity problem|Document, page and content are separately checkable, and a correct document with a wrong locator is a common pattern. Verification has to reach the level of the claim.|A real document is not evidence about the page. Self-correction is not independent, and removing the locator hides the problem rather than resolving it.
quality-criteria|3|An associate asks whether a draft is ready. The draft has one unverified claim, three minor wording issues, and achieves its purpose otherwise.|Fix the unverified claim first, and treat the wording issues as optional|Fix all four issues before releasing the draft to its audience|Release the draft and fix the issues in a subsequent revision|Ask Claude to assess whether the remaining issues are significant|Issue severity is not uniform, and an unverified claim is a different category from wording. Triaging by consequence is what makes a release decision defensible.|Treating all issues equally wastes effort or delays release. Shipping the unverified claim carries the real risk, and model triage is not independent.
numerical-accuracy|3|A team asks Claude to compute a metric and it produces a figure using a definition of the metric that differs from the company's own.|Specify the definition, since a single metric name means different things|Accept the figure, since the computation was performed correctly as described|Ask Claude which definition of the metric it used in the calculation|Recompute the figure yourself using the company's own definition|Metric names are ambiguous across organisations, and the model applies the common definition. Supplying yours is what makes the output comparable to your other numbers.|Correct computation of the wrong metric is still wrong. Asking afterwards diagnoses it, and manual recomputation forfeits the task.
review-workflow|3|An associate reviews Claude output by reading it once from start to finish and noting anything that seems wrong.|Review against a defined list of checks rather than reading it through|Read the output twice so more issues are noticed on the second pass|Read the output slowly so that subtle problems are more likely to be noticed|Ask a second person to read it as well so two perspectives are applied|Unstructured reading finds what stands out, which systematically misses omissions and unverified specifics. A defined checklist is what makes review reproducible.|Repetition and slowness both scale the same unstructured attention. A second unstructured reader adds a correlated pass.
sampling-and-evidence|3|A team tracks Claude's accuracy and finds it has fallen from 94% to 89% over two weeks. Each measurement is based on about thirty items.|Continue measuring before acting on a two-sample change|Investigate what changed in the workflow over the past two weeks|Adjust the prompt to compensate for the drop in measured accuracy|Report the decline so the team is aware performance has degraded|The difference between two small samples is well within ordinary variation. Accumulating more data is what distinguishes a real trend from noise before anyone acts on it.|Investigating and adjusting both treat noise as signal. Reporting a decline that may not exist creates unwarranted concern.
hallucination-detection|3|An associate asks Claude for examples of companies that have implemented a practice. Three of the five examples are real and correctly described; two companies exist but never did this.|Verify every one of the examples against the company's own published account|Accept the examples, since all five companies are real organisations|Ask Claude for sources for each of the five examples it provided|Use only the three examples the associate already recognises as accurate|Attributing a real practice to a real company is a factual claim about that company. The components being real is what makes the composite claim persuasive rather than verified.|Existence of the company is not evidence about its actions. Requested sources may be generated, and recognition is a weak filter.
self-evaluation-limits|3|A team asks Claude to explain its reasoning, hoping this will make errors visible. The explanations are coherent and the errors persist.|Treat the explanation as a description, not a record of the reasoning|Ask for more detailed reasoning so the error becomes visible in the steps|Ask Claude to check each reasoning step for correctness individually|Accept that coherent reasoning indicates the answer is probably correct|An explanation is generated alongside the answer and can be coherent while the answer is wrong. It is useful for review but is not a trace you can audit for the actual fault.|More detail produces more coherent narrative. Self-checking steps shares the same reasoning, and treating coherence as correctness is the trap.
bias-and-framing|3|An associate asks Claude what the risks of a course of action are, having described it in positive terms throughout the prompt.|Describe the action neutrally rather than in positive language|Accept the risk list, since the request explicitly asked for risks|Ask for the risks again with a request to be more critical|Ask what the risks would be if the action were described negatively|A positively framed description produces risks phrased as manageable. Neutral description is what lets the risk analysis reflect the action rather than the framing.|Asking for risks does not neutralise the frame. A criticality instruction operates within it, and a negatively framed rerun swaps one bias for another.
verifying-facts|3|A team needs to verify a claim about a change in law. Claude's answer describes the law as it stood before an amendment that has since taken effect.|Check the current consolidated text of the law|Ask Claude whether the law has been amended since its information was current|Ask Claude for the date of the version it is describing|Use the answer and note that the law may have been amended|Legal content changes and a model's account reflects an unknown vintage. The current authoritative text is the only thing that settles what the law says now.|Self-reports about recency are unreliable. A caveat publishes an answer known to be potentially superseded.
completeness-gaps|3|An associate asks Claude to identify costs for a proposal. The list covers direct costs and omits the internal time the change will consume.|Ask about the cost categories explicitly, including internal time and effort|Ask for more cost items so internal time eventually appears in the list|Ask Claude whether there are any indirect costs it did not include|Estimate the internal time separately and add it to Claude's list|Cost lists default to the categories that appear on invoices. Naming the less visible categories is what brings internal effort into the analysis where it belongs.|Volume samples the same default. A follow-up question is weaker than the reframe, and separate estimation solves this instance only.
quality-criteria|3|A team judges Claude output as acceptable if nobody objects to it. Over time, output quality drifts downward without anyone noticing.|Define what acceptable actually means in concrete terms here|Ask reviewers to object more readily when they notice quality problems|Sample outputs periodically and compare them against earlier examples|Ask Claude to maintain a consistent quality standard across outputs|A negative standard ratchets downward because each individual step is small enough not to trigger an objection. A stated positive standard is what anchors the bar.|Encouraging objections still leaves the standard implicit. Periodic comparison detects drift after it happens, and instructing the model does not define the bar.
numerical-accuracy|3|An associate asks Claude to sum a column of figures they pasted in. The total is wrong because one figure was misread from the paste.|Check the model read the inputs correctly before checking arithmetic|Ask Claude to recalculate the total from the same pasted figures|Check the arithmetic of the sum rather than the values that were used|Use a spreadsheet to compute the total instead of asking the model|Input fidelity is the first thing to check when a computed result is wrong, because correct arithmetic over misread inputs produces a wrong answer that survives an arithmetic check.|Recalculation repeats over the same misreading. Checking only the arithmetic misses the actual fault, and switching tools avoids the diagnosis being tested.
source-attribution|3|A team asks Claude to summarise research on a topic. The summary describes a consensus, but the sources it draws on are not identified and may not be recent.|Ask which sources and what period the summary reflects|Accept the summary, since consensus positions change slowly in most fields|Ask Claude to focus on the most recent research in a follow-up request|Search for recent papers and compare them against the summary|A consensus claim without sources or a period is unanchored. Establishing what it is based on is what determines whether it can be used at all.|Assuming slow change is a guess. A recency instruction produces another unanchored summary, and independent search is useful but starts by ignoring the diagnosis.
review-workflow|3|An associate is asked to review Claude output produced from a prompt they did not write, for a purpose they were not told.|Establish the purpose and read the prompt before you review any of the output text|Review the output for accuracy and clarity, which apply regardless of purpose|Ask Claude what the output was intended to achieve before reviewing it|Review the output and note that the purpose was not communicated|Review requires a standard, and the standard comes from purpose. Without it a reviewer can only assess general properties and will miss fitness failures.|General properties miss the fitness question entirely. Asking the model to infer intent is guesswork, and noting the gap defers rather than resolves it.
hallucination-detection|4|A team finds Claude reliably correct on a topic over dozens of uses, then encounters a confident and completely fabricated answer on an adjacent question.|Treat reliability as topic-specific rather than as a general property|Conclude the model has become less reliable and reduce their use of it|Assume the fabricated answer was caused by an unusually worded question|Continue as before, since one failure among dozens is an acceptable rate|Support varies sharply across a topic's edges, so a record of accuracy in the centre says little about the periphery. Adjacency is not coverage.|A single failure is not evidence of general degradation. Blaming the wording rationalises, and treating it as an acceptable rate ignores that the failure mode is silent.
sampling-and-evidence|3|An associate tests a workflow on cases from the past month. It performs well. The past month happened to contain no cases of the type that usually cause problems.|Test deliberately on the difficult case types rather than these|Test on a longer period so more case types are naturally included|Conclude the workflow performs well, since the test used real cases|Ask colleagues whether they have encountered problems with similar workflows|Convenience samples miss the cases that matter. Deliberately constructing tests around known difficulty is what makes a test informative about failure.|A longer period improves the odds without guaranteeing coverage. Real cases are not automatically representative, and colleague experience is anecdote.
bias-and-framing|3|A team asks Claude to identify problems with a competitor's product. The list is detailed and one-sided, and the team uses it in a sales conversation.|Recognise the list answers the question asked, then check it|Use the list, since the team asked specifically about problems with the product|Ask Claude for the competitor's strengths as well to balance the picture|Ask Claude to verify each claim on the list before the sales conversation|A prompt asking for problems produces problems, generated to satisfy the request. Anything said externally about a competitor is a factual claim carrying real exposure.|Using it unchecked is the risk. Adding strengths balances internally without verifying the claims, and model self-verification is not independent.
verifying-facts|3|An associate has verified that a Claude-generated document is accurate. Two months later they reuse it without rechecking.|Recheck the time-sensitive claims before reusing the document two months on|Reuse it, since the document was thoroughly verified when it was created|Ask Claude whether anything in the document is likely to have changed|Add a note stating when the document was originally verified|Verification has a shelf life determined by how fast the underlying facts move. Rechecking the time-sensitive parts is proportionate to what actually goes stale.|Past verification says nothing about current accuracy. Asking the model about change is unreliable, and a date stamp informs readers without correcting anything.
completeness-gaps|3|A team asks Claude to summarise what a report recommends. The summary lists the recommendations but omits the conditions the report attached to them.|Ask for the conditions attached to each of the recommendations|Ask for a longer summary so the conditions are more likely to be retained|Ask Claude to list the recommendations with their supporting evidence|Read the recommendations section directly rather than summarising it|Conditions are the qualifying material that compression removes first, and they often determine whether a recommendation applies at all. Requiring them explicitly is the fix.|Length helps without targeting. Supporting evidence is a different attachment, and reading it yourself forfeits the summary.
quality-criteria|3|An associate produces Claude output that is technically correct but that their audience will find condescending in tone.|Treat audience reception as part of quality, not just taste|Release it, since the content is accurate and tone is a matter of taste|Ask Claude to rewrite it in a warmer tone before releasing it|Ask a colleague whether the tone reads as condescending to them|Fitness for purpose includes how the audience receives it. Recognising tone as a quality dimension rather than a preference is what makes the rewrite necessary rather than optional.|Dismissing tone as taste is the error being tested. The rewrite is the right action but follows from the judgement, and a colleague check confirms rather than decides.
numerical-accuracy|3|A team receives Claude's estimate of a project's cost. The estimate is presented as a single figure with no indication of uncertainty.|Ask for a range with the assumptions behind it|Accept the figure, since a single number is easier to plan against|Ask Claude how confident it is in the estimate it produced|Add a contingency percentage to the figure for planning purposes|A point estimate conceals both the uncertainty and the assumptions that drive it. A range with stated assumptions is what makes an estimate reviewable.|Ease of planning is not accuracy. Self-reported confidence is unreliable, and a blanket contingency is applied without knowing what drives the variance.
review-workflow|3|An associate finds that reviewing Claude output takes longer than writing the content themselves would have.|Reconsider whether the task is a good fit, since review cost is part of the total cost|Continue, since reviewing is less mentally demanding than writing from scratch|Reduce the depth of review so the total time becomes competitive|Ask Claude to produce output that is easier to review|If verification costs more than production, the tool is not saving anything on that task. Counting review as part of the cost is what makes the comparison honest.|Comparative ease is not the measure. Cutting review depth manufactures a saving by weakening the control, and easier-to-review output does not change the arithmetic much.
self-evaluation-limits|3|A team notices Claude sometimes says it is unsure. They start treating outputs without such statements as verified.|Continue verifying regardless, since the absence of a hedge means nothing at all|Treat outputs without uncertainty statements as more reliable than those with them|Ask Claude to always state its confidence so the signal is consistently available|Verify only the outputs where uncertainty was expressed by the model|Expressed uncertainty is informative when present and uninformative when absent, because the model cannot detect what it does not know. Asymmetric signals need asymmetric treatment.|Reading silence as assurance is the error. Mandating a confidence statement does not create knowledge, and verifying only flagged outputs misses the confident failures.
bias-and-framing|3|An associate asks Claude to summarise a meeting and mentions that one participant is the project sponsor.|Ask for the summary without identifying any of the roles|Accept the summary, since knowing roles helps the model understand the discussion|Ask Claude to weight all participants' contributions equally in the summary|Ask for two summaries, one with roles identified and one without|Status information supplied in the prompt becomes emphasis in the summary. Withholding it is what keeps the record about what was said rather than who said it.|Role context helps interpretation but skews the record. An equal-weighting instruction competes with information already given, and paired summaries double work.
completeness-gaps|3|A team asks Claude what could go wrong with a plan. The answer covers plausible failures and omits the scenario where the plan succeeds but is no longer needed.|Ask about changes in the plan's premises too|Ask for more failure scenarios so unusual ones eventually appear|Ask Claude to consider low-probability high-impact scenarios as well|Run a structured risk workshop instead of asking the model|Failure framing produces execution failures. Premise failure is a different category that only enters the analysis when the question is broadened to include it.|Volume extends the same category. Probability framing is a different axis, and abandoning the tool avoids rather than answers.
verifying-facts|3|An associate finds Claude's answer matches a source they found through a search engine. The source turns out to be a blog summarising another article.|Follow the chain back to the original source rather than stopping at a summary page|Accept the corroboration, since an independent source agrees with the answer|Look for a second blog that agrees with the first to strengthen the corroboration|Cite the blog, since it is a locatable source for the claim|Corroboration is only as good as the source's own basis. A derivative source can repeat an error, so verification follows the chain to the original.|Treating a derivative as independent is the error. A second derivative may share the same origin, and citing a blog for a checkable fact is weak.
hallucination-detection|3|A team asks Claude to describe a product feature and the description is correct except that it names a menu path that does not exist.|Check the interface details against the product, not against memory|Accept the description, since the feature and its behaviour were described correctly|Ask Claude to confirm the menu path is correct in the current version|Describe the feature without naming a specific path in the interface|Correct concept with wrong specifics is the characteristic shape here, and interface details change frequently. Checking them against the product is what catches it.|Correct behaviour is not evidence about the path. Self-confirmation is not independent, and removing specifics avoids the error without verifying anything.
sampling-and-evidence|3|An associate is asked how reliable Claude is for their team's work. They have used it extensively and formed a strong impression.|Point to measured results on defined tasks, not impressions|Report their impression, since extensive use is a reasonable basis for judgement|Ask other team members for their impressions and report the consensus|Ask Claude to describe its own reliability for the tasks in question|Impressions from use are shaped by memorable successes and failures rather than by rates. Measured results on defined tasks is what answers a reliability question.|Extensive use produces vivid recall, not statistics. Aggregating impressions aggregates the same bias, and self-description is not evidence.
quality-criteria|3|A team is deciding whether Claude output needs to be as good as a human expert's or merely good enough for the task.|Set the standard from what the task actually requires|Set the standard at expert parity, since that is the highest available benchmark|Set the standard slightly below expert parity to allow for practical constraints|Ask an expert to define the standard the output should meet|Standards follow requirements. Anchoring on expert parity imports a benchmark that may exceed the need and makes otherwise useful work look like a failure.|Expert parity and a discount off it both anchor on the wrong reference. An expert can inform the standard but the task determines it.
review-workflow|3|An associate reviews Claude output thoroughly on Monday and gradually less thoroughly through the week as confidence builds and workload rises.|Fix the review depth by content type rather than letting it drift with confidence and workload|Accept the drift, since confidence built through the week is based on real experience|Review more thoroughly later in the week to counteract the tendency|Rotate reviewers through the week so nobody's confidence accumulates|Review depth should be a property of the content's risk, not of the reviewer's mood or schedule. Fixing it by type is what makes the control consistent.|Accepting the drift lets the control weaken exactly as volume rises. A counter-drift instruction fights a tendency without a rule, and rotation adds cost.
numerical-accuracy|3|A team receives figures from Claude that are consistent with each other and with the team's expectations, but the underlying data was never supplied to the model.|Recognise that figures generated without any data are constructed|Accept the figures, since they are consistent and match the team's expectations|Ask Claude which data it used to produce the figures|Use the figures as estimates and refine them when real data is available|Consistency is a property of construction, not of derivation. Without data as input, the figures cannot be measurements of anything.|Consistency plus expectation is exactly what makes this dangerous. Asking about data invites invention, and treating fabrications as provisional estimates embeds them.
completeness-gaps|3|An associate asks Claude to review a plan and it identifies six issues. The associate is unsure whether six is thorough or whether more exist.|Review against a structured framework so the coverage is defined|Ask Claude whether there are more issues beyond the six it identified|Ask for the review again and compare the two lists for additional items|Accept six as a reasonable number of issues for a plan of this size|Open-ended output has no defined coverage, so completeness cannot be assessed from the output alone. A framework supplies the reference the count needs.|Asking for more mines the same view. Comparing two runs measures variability, and treating a count as a coverage signal is unfounded.
source-attribution|3|A team's Claude output includes a statistic attributed to a survey. The survey exists but measured a different population than the output implies.|Check what the source actually measured|Accept the attribution, since the survey is real and the statistic appears in it|Ask Claude to clarify which population the survey covered|Cite the survey with a note about its methodology|Real source, real figure, wrong application is a distinct failure from fabrication and is only caught by reading what the source measured. Applicability is part of verification.|Existence of the figure is not evidence of relevance. Self-clarification is unreliable, and a methodology note does not fix a misapplied statistic.
bias-and-framing|3|An associate asks Claude to write a business case. The case is persuasive and does not mention the option of doing nothing.|Ask for the do-nothing option to be evaluated alongside the actual proposal|Ask for a more balanced business case in a follow-up request|Add a section on the do-nothing option to the case that was produced|Accept it, since a business case is meant to argue for a course of action|A business case is a persuasive genre and the status quo is the option it omits by default. Requiring its evaluation is what makes the comparison honest.|A balance instruction is vague. A bolted-on section sits outside the argument, and accepting the genre keeps the omission.
verifying-facts|3|A team is asked to state how confident they are in a Claude-drafted analysis. They verified the figures but not the reasoning connecting them.|State that the figures were verified and that the reasoning was not|State high confidence, since the figures underlying the analysis were checked|State low confidence, since not everything in the analysis was verified|Ask Claude to assess the strength of the reasoning in its analysis|Confidence should be reported at the granularity it was established. Separating verified inputs from unverified reasoning is more useful than a single blended figure.|A blended high or low figure discards the distinction. Model self-assessment of its own reasoning is not independent.
self-evaluation-limits|3|An associate notices Claude gives different answers to the same question depending on how it is phrased, and asks Claude which phrasing gives the more accurate answer.|Verify both of the answers against a source outside the model|Use the answer Claude identifies as more accurate when asked to compare them|Use the answer from the phrasing that seems more natural to the associate|Average the two answers to arrive at a more balanced result|A model cannot rank its own outputs by accuracy because it has no access to the truth they diverge from. An external source is what settles which is right.|Self-adjudication is the trap. Naturalness of phrasing is unrelated to accuracy, and averaging is meaningless for factual claims.
review-workflow|3|A team's review process is documented but nobody follows it, because the documented process takes longer than the time available.|Redesign the process to fit the time actually available|Ask the team to follow the documented process as it is written|Remove the documentation so the process is not misrepresented|Allocate more time so the documented process becomes feasible|A control nobody follows provides no assurance while creating the impression of one. Aligning the documented process with reality is what restores the assurance.|Instructing compliance without resourcing repeats the failure. Deleting documentation removes the record, and more time may not be available.
quality-criteria|3|An associate must decide whether Claude output is fit to send to a regulator. It is accurate and clear but uses informal phrasing throughout.|Judge it against the regulator's own expectations, including the register it uses|Send it, since accuracy is what matters most in regulatory correspondence|Ask Claude to make the phrasing more formal and send it without further review|Ask a colleague whether the informal phrasing is likely to cause a problem|Fitness is context-specific and a regulator's expectations include register. Naming the relevant standard is what makes the judgement rather than a stylistic preference.|Accuracy alone is not fitness here. The rewrite is the likely action but follows the judgement, and a colleague's view is input rather than standard.
numerical-accuracy|3|A team asks Claude to identify a trend in six data points. It describes a clear upward trend, and two of the six points are substantially below the others.|Question whether six such points support a trend claim at all|Accept the trend, since the overall direction across the six points is upward|Ask Claude to recalculate the trend excluding the two low points|Ask Claude how strong the trend is on the data provided|Six noisy points rarely support a confident trend statement. Questioning whether the claim is warranted is prior to refining how it is calculated.|Accepting the direction ignores the variation. Excluding inconvenient points is worse, and asking the model to rate its own trend is not evidence.
hallucination-detection|3|An associate asks Claude to summarise a document and the summary includes a conclusion the document builds toward but never actually states.|Check the summarised conclusions against the text itself|Accept the summary, since the conclusion follows from the document's argument|Ask Claude whether the conclusion appears explicitly in the document|Present the conclusion as an inference rather than as the document's position|Summarisation completes arguments, and a completed conclusion reads identically to a quoted one. Checking whether it was stated is what preserves the distinction that matters.|Following from the argument is not the same as being asserted. Self-checking is not independent, and relabelling requires already knowing which it is.
sampling-and-evidence|3|A team wants to know whether a new prompt is better than the old one. They run each on the same fifty cases and the new one wins on 27 of them.|Recognise that 27 out of 50 is close to a coin flip|Adopt the new prompt, since it won on more cases than the old one did|Adopt the new prompt provisionally and monitor its performance over time|Run the comparison again on fifty different cases and adopt whichever wins twice|A 27-23 split is well within what chance produces when two options perform identically. Treating a narrow margin as a result is the inference error the scenario targets.|Adopting on a coin-flip margin acts on noise. Provisional adoption embeds the same unsupported choice, and a best-of-two rule compounds the problem rather than increasing the sample.
