# d2-04 — final validation set: applied judgement across evaluation practice
review-workflow|2.4|3|An associate is the only person who reviews their own Claude output before it goes to customers.|Arrange an independent reviewer for the output before it goes|Continue, since the associate understands the content better than anyone else|Review the output twice with a gap between the two readings|Ask Claude to review the output as a second check before it is sent|Independence is what makes review a control, and reviewing output you prompted for shares your assumptions about what it should say. Another person is what supplies it.|Familiarity is not independence. Spaced re-reading helps with typos rather than assumptions, and model self-review adds no independence at all.
quality-criteria|2.4|3|A team defines a quality threshold and finds that 80% of Claude outputs meet it. They are unsure whether that is good.|Compare it against the prior process and against what the task needs|Conclude it is good, since a substantial majority of outputs meet the standard|Conclude it is poor, since one in five outputs fails the quality threshold|Ask Claude what a typical pass rate is for tasks of this kind|A rate is meaningless without a reference. The relevant references are the prior process and the requirement, which together say whether 80% is an improvement and whether it is enough.|Judging the number in isolation in either direction has no basis. Asking the model for a benchmark produces an unfounded figure.
verifying-facts|2.3|3|An associate needs to check a Claude claim and finds a source that agrees. The source was published after the claim's subject matter changed.|Check the source's date against the events it describes before treating it as proof|Accept the confirmation, since the source agrees with the claim being checked|Look for a second source that also agrees with the claim|Note that the claim is confirmed by a source of unknown currency|Agreement from a source that predates or postdates the relevant change may confirm a superseded state. Date-checking is part of assessing whether a source is on point.|Agreement alone is not confirmation. A second undated source repeats the problem, and noting uncertainty publishes an unresolved check.
completeness-gaps|2.1|3|A team asks Claude to identify who needs to approve a change. The list covers the obvious approvers and omits a body whose approval is required only in certain circumstances.|Ask about the conditional approvals as well as the standard ones too|Ask for more approvers so conditional ones eventually appear in the list|Ask Claude whether any additional approvals might be required|Check the list against the organisation's approval matrix|Conditional requirements sit outside the default answer to "who approves this". Asking about the conditional path is what brings them into scope.|Volume samples the same default. A follow-up question is weaker than the reframe, and matrix comparison is a good check that arrives after the omission.
bias-and-framing|2.2|3|An associate asks Claude to help write a response defending a decision. The response is well-argued and treats every counterargument as something to rebut.|Ask what the strongest counterargument is, and whether it succeeds|Accept the response, since the associate asked for a defence of the decision|Ask Claude to steelman the counterarguments within the response|Ask for the response and a separate assessment of the decision's merits|A defence brief produces advocacy, which is fine if the decision is settled and dangerous if it is not. Testing the counterargument first is what establishes which situation you are in.|Advocacy delivered as requested may defend an indefensible position. Steelmanning within a defence still serves the brief, and a separate assessment written afterwards is anchored by it.
numerical-accuracy|2.1|3|A team receives a Claude analysis using figures from a spreadsheet they uploaded. The figures match, but the spreadsheet contained a filtered view rather than the full dataset.|Check the data supplied represents what the analysis covers|Verify the figures again against the spreadsheet that was uploaded|Ask Claude whether the data appeared to be complete|Note the filter in the analysis and present the results as partial|Correct arithmetic over a partial dataset produces a confidently wrong conclusion. Checking what the input represents is a prior step to checking the numbers within it.|Re-verifying against the same partial source repeats the error. The model cannot know what was filtered out, and a footnote does not correct the conclusion.
hallucination-detection|2.2|3|An associate asks Claude to list the requirements of a standard. The list is plausible and the associate cannot find the standard online to check it.|Treat the list as unverified and find an authoritative copy before relying on it|Use the list, since it is detailed and consistent with related standards|Ask Claude to confirm the requirements it listed are current|Use the list with a note that it could not be independently verified|Inability to verify is a reason to hold, not to proceed. Plausibility on an unverifiable topic is exactly the condition under which fabrication is undetectable.|Consistency with related standards is what a construction would have. Self-confirmation is not independent, and a caveat still relies on unverified requirements.
sampling-and-evidence|2.3|3|A team measures Claude's performance on a task and gets 88%. They repeat the measurement a month later on the same test set and get 91%.|Note that the test set is now familiar and the comparison may mislead|Conclude performance has improved by three percentage points over the month|Repeat the measurement a third time to see whether the trend continues|Ask what changed in the workflow that could explain the improvement|Re-measuring on a set that has informed intervening changes contaminates the comparison. Naming that is what keeps the improvement claim honest.|Treating it as improvement ignores the contamination. A third measurement on the same set repeats it, and hunting for causes assumes the effect is real.
self-evaluation-limits|2.4|3|An associate asks Claude whether its answer would change if given more information. It says yes and lists what would help.|Treat the list as a useful prompt rather than as a complete account|Accept the list as a complete account of what the answer depends on|Supply everything on the list and treat the resulting answer as complete|Ask Claude to extend the list until it has nothing further to add|A model can name dependencies it can represent, which excludes the ones it does not know it is missing. The list is a helpful starting point rather than a specification.|Treating it as complete is the error. Supplying the list and iterating both work within the same representable set.
review-workflow|2.4|3|A team's reviewers each catch different kinds of issues, and which reviewer sees an item is effectively random.|Route each item to a reviewer whose strengths match the content|Have every item reviewed by all reviewers so no issue type is missed|Train all reviewers so their strengths converge over time|Accept the variation, since across many items every issue type gets covered|Matching reviewer strengths to content risk is what makes each review effective. Random assignment means a compliance-heavy item may get a reviewer who checks style.|Reviewing everything by everyone does not scale. Training is slow and may not remove specialisation, and the averaging argument fails for individual high-stakes items.
quality-criteria|2.4|3|An associate has to explain to a client why Claude-drafted work is acceptable. The client is uneasy about the tool being used at all.|Explain what was checked and by whom, since assurance comes from the process|Explain that the model is highly capable and widely used in the industry|Offer to have the work redone without the tool if the client prefers|Explain that the output was reviewed by a qualified person before delivery|Client assurance rests on the verification process, and describing what was checked and who checked it is what makes it concrete rather than a claim about the tool.|Capability claims about the tool do not address the concern. Offering to redo it concedes the point, and "reviewed by a qualified person" is the right direction stated too vaguely to reassure.
completeness-gaps|2.1|3|A team asks Claude to summarise a long email thread. The summary captures the decisions and omits an unresolved question that was raised twice and never answered.|Ask for open questions as well as decisions in the summary|Ask for a longer summary so the open question appears in it|Ask Claude whether anything in the thread remained unresolved|Read the thread directly rather than relying on the summary|Summaries resolve toward conclusions and drop loose ends. Asking for open items explicitly is what preserves the part that still needs action.|Length does not target the category. A follow-up question is weaker than the reframe, and reading it yourself forfeits the summary.
verifying-facts|2.3|3|An associate has to verify a claim and finds two authoritative sources that disagree with each other.|Report the disagreement rather than choosing between the two|Choose the more recent source and treat the claim as settled|Choose the source that agrees with Claude's original claim|Ask Claude which of the two sources is more likely to be correct|When authoritative sources conflict, that is the state of the evidence. Reporting it lets the reader account for it rather than inheriting a hidden choice.|Recency is a reasonable tiebreak but presents a contested claim as settled. Choosing by agreement with the model is backwards, and model adjudication is not evidence.
bias-and-framing|2.2|3|A team asks Claude to identify why a competitor is succeeding. The analysis attributes the success entirely to the competitor's strategy.|Ask about the factors outside the competitor's own control too|Ask for a deeper analysis of the competitor's strategic decisions|Ask Claude to consider whether luck played a role in the outcome|Compare the analysis against the competitor's own public statements|Success narratives attribute outcomes to decisions and understate circumstance. Naming external factors is what balances the account into something you can learn from.|Depth stays inside the strategic frame. Asking about luck is a narrower version of the right idea, and public statements share the same attribution bias.
numerical-accuracy|2.1|3|An associate asks Claude to work out how many staff are needed. The answer uses an assumption about productivity that is stated but never questioned.|Test the answer's sensitivity to that assumption, since the whole result depends on it|Accept the answer, since the assumption was stated transparently in the output|Ask Claude to justify the productivity assumption it used|Replace the assumption with the organisation's own figure and accept the result|A stated assumption is transparent but not validated, and a headcount answer is a direct function of it. Sensitivity testing shows how much the conclusion actually depends on getting it right.|Transparency is not validation. Justification rationalises the chosen figure, and substituting your own number without testing sensitivity leaves the same fragility.
review-workflow|2.4|3|A team introduces spot-check sampling of Claude output. Reviewers pick which items to check themselves and tend to choose ones that look interesting.|Select the sample systematically rather than leaving it to reviewers|Ask reviewers to pick a wider variety of items to check each week|Increase the sample size so reviewer preference matters less|Accept the approach, since interesting items are often the riskiest ones|Self-selected samples cannot support conclusions about the population. Systematic selection is what makes a spot check informative about the whole.|Asking for variety does not remove the selection effect. A larger biased sample is still biased, and interestingness is not a risk measure.
hallucination-detection|2.2|4|An associate asks Claude the same factual question three times and receives the same specific answer each time. The answer is wrong.|Recognise that consistency reflects a stable pattern rather than accuracy|Accept the answer, since it was reproduced consistently across three attempts|Ask the question a fourth time with different wording to test the answer|Ask Claude to explain why it is confident in the repeated answer|Repeated generation draws on the same underlying pattern, so a wrong answer can be perfectly consistent. Consistency and correctness are unrelated properties here.|Treating repetition as corroboration is the error. Rewording may vary the answer without establishing truth, and confidence explanations rationalise.
source-attribution|2.3|3|A team needs to show a regulator where each factual claim in a submission came from. The submission was drafted with Claude from internal documents.|Map every claim to a specific internal document and a specific passage|Explain to the regulator that the submission was drafted from internal documents|Ask Claude to identify the source of each claim in the submission|List the internal documents used as an appendix to the submission|Regulatory traceability means claim-level provenance verified by a person. Building the map is work that has to be done rather than asserted.|A general explanation is not traceability. Model attribution after the fact is unverified, and a document list does not map claims.
quality-criteria|2.4|3|An associate is comparing Claude output against what they would have written themselves. The output is different but not obviously worse.|Compare both against what the task requires rather than against each other|Prefer their own version, since they understand the requirement best|Prefer Claude's version, since it was produced faster and reads well|Combine the strongest elements of both versions into a single document|Comparing two artefacts to each other has no anchor. Judging both against the requirement is what makes the comparison decidable rather than a matter of preference.|Preferring either by default substitutes authorship or speed for fitness. Combining without a standard produces a third unassessed version.
sampling-and-evidence|2.3|3|A team asks whether Claude handles a task well. They recall three cases where it worked and one where it did not.|Recognise that recalled cases are not a sample and set up a measurement|Conclude it works about three quarters of the time based on recollection|Ask more team members for their recollections to build a larger sample|Assume the failure was unusual and that the success rate is higher|Recall is shaped by memorability rather than frequency, so the ratio is not an estimate of anything. A defined measurement is what answers the question.|Computing a rate from recall gives it false precision. Aggregating recollections aggregates the same bias, and discounting the failure is arbitrary.
completeness-gaps|2.1|3|An associate asks Claude to check a plan for gaps. It identifies gaps within the activities described and does not note that no budget is mentioned anywhere.|Ask what a complete plan should contain, then check it|Ask Claude to check the plan for gaps a second time|Ask for a longer analysis so structural gaps are more likely to appear|Ask Claude whether the plan is missing any major components|Checking a document against itself finds internal gaps, not missing sections. An external reference for what should be present is what makes absence detectable.|A second internal pass repeats the frame. Length does not change the reference, and a general completeness question is weaker than a defined expectation.
verifying-facts|2.3|3|A team has verified a Claude-generated document and found it accurate. They want to know how much this tells them about the next document.|Treat it as weak evidence rather than as an established error rate|Conclude that documents of this type are generally accurate|Reduce verification on the next document since this one was accurate|Ask Claude whether it expects similar accuracy on the next document|A single verified document supports a very wide range of true error rates. Recognising the limit of the inference is what keeps verification calibrated to evidence.|Generalising from one observation is the error. Reducing verification acts on it, and asking the model to predict its own accuracy is not evidence.
review-workflow|2.4|3|An associate reviews Claude output and finds it acceptable, but cannot say what would have made them reject it.|Define the rejection criteria before reviewing, since otherwise nothing fails|Continue reviewing and note rejection reasons as cases arise|Ask a colleague to define rejection criteria for the associate to apply|Accept that some review judgements are necessarily subjective|A review with no articulable failure condition is not a control. Defining what would fail is what makes acceptance meaningful.|Learning criteria from cases leaves early reviews ungrounded. Delegating the definition avoids the work, and subjectivity is a reason to define criteria rather than not to.
numerical-accuracy|2.1|3|A team receives a Claude analysis where a key figure is described as approximately 2 million. The decision they face depends on whether it is above or below 1.8 million.|Obtain a precise figure, since the approximation cannot resolve it|Use 2 million, since it is clearly above the 1.8 million threshold|Ask Claude for a more precise version of the same figure|Proceed on the assumption that the figure is above the threshold|An approximation is only useful if its precision resolves the decision. Here it does not, because "approximately 2 million" is consistent with values below the threshold.|Treating a round approximation as clearly above ignores its error range. Asking the model to sharpen an estimate produces false precision, and assuming resolves nothing.
bias-and-framing|2.2|3|An associate asks Claude to review a document and mentions that it was written by a senior executive.|Ask for the review without identifying the document's own author|Accept the review, since the model evaluates the document|Ask Claude to review it as though the author were unknown|Ask for a review and then ask separately what its weakest points are|Author status supplied in the prompt shapes how directly problems are raised. Withholding it is the simplest way to get an unsoftened review.|Assuming authorship is ignored is the misconception. A blinding instruction competes with information already given, and a follow-up works within the softened frame.
self-evaluation-limits|2.4|3|A team asks Claude to flag anything in its output that a reviewer should check. The flags are useful, and a serious error appears in an unflagged section.|Use the flags to prioritise while still reviewing the rest of it|Review only the flagged sections, since the model identified where risk concentrates|Ask Claude to flag more sections so coverage of the output improves|Ask Claude why it did not flag the section containing the error|Self-flagging surfaces risks the model can see, which excludes its blind spots. Flags are a priority signal layered on top of review, not a substitute for it.|Reviewing only flagged sections is the error. More flags dilute the signal, and asking for a post-hoc explanation produces a rationalisation.
hallucination-detection|2.2|3|An associate asks Claude about a topic and receives an answer that contradicts something they read last week but cannot immediately locate.|Find the source they remember and compare, since a remembered conflict is worth resolving|Accept Claude's answer, since the associate cannot produce the conflicting source|Ask Claude whether there are alternative views on the topic|Note both positions and present the topic as contested|A remembered conflict is a real signal that something is wrong somewhere. Locating the source is what resolves which account is right rather than leaving both in play.|Deferring to the model because the source is not to hand inverts the evidence. Asking about alternative views and presenting it as contested both avoid resolving a resolvable question.
quality-criteria|2.4|3|A team wants a single number to represent Claude output quality so they can track it over time.|Track a small set of measures rather than collapsing them to one|Track accuracy alone, since it is the most important quality property|Track a weighted average of accuracy, clarity and completeness|Ask reviewers for an overall quality score on each output|Quality is multidimensional and collapsing it loses the information needed to act. A small set of measures preserves the trade-offs a single number conceals.|Accuracy alone ignores fitness. A weighted average buries the components, and reviewer scores are the single number in a different form.
completeness-gaps|2.1|3|An associate asks Claude for the implications of a change. The response covers immediate effects thoroughly and does not address what happens after the first quarter.|Ask about the implications over the specified time horizons|Ask for more implications so longer-term effects eventually appear|Ask Claude to consider the long-term implications as well|Accept the response, since immediate implications are the most actionable|Open requests return near-term effects because they are the most concrete. Naming the horizons is what makes the model reason across each of them.|Volume extends the near term. A vague long-term instruction does not specify a horizon, and treating actionability as sufficient keeps the gap.
sampling-and-evidence|2.3|3|A team is asked to justify continued use of Claude. They have qualitative feedback from users and no quantitative measurement.|Set up a measurement now while presenting the qualitative evidence|Present the qualitative feedback as sufficient evidence of value|Estimate the quantitative benefit from the qualitative feedback received|Delay the justification until quantitative measurement is available|Qualitative evidence is real and limited, and saying so while starting measurement is the honest position that also improves the next answer.|Presenting it as sufficient overclaims. Deriving numbers from impressions manufactures precision, and delaying leaves the question unanswered.
review-workflow|2.4|3|An associate notices they approve Claude output more readily when they are the one who wrote the prompt.|Have someone else review the output from any prompt you wrote, since you are invested|Continue, since the prompt author best understands what the output should contain|Wait a day before reviewing output from your own prompts|Ask Claude to review the output alongside the associate's own review|Investment in the prompt creates investment in its output. Separating prompt authorship from review is what restores the independence the check needs.|Understanding intent is not independence. A delay helps marginally, and model review adds no independence.
verifying-facts|2.3|3|A team receives a Claude answer that is correct in substance but uses a term the company defines differently, which changes what the answer implies.|Check the terminology against the organisation's own definitions|Accept the answer, since its substance is correct as stated|Ask Claude to define the terms it used in the answer|Add a glossary to the document explaining the terms as Claude used them|Shared vocabulary is what makes an answer transferable. A term used in its general sense inside an organisation with a specific definition produces a real misunderstanding.|Substance and interpretation are not separable here. Definitions and glossaries document the mismatch rather than resolving it for readers who will not read them.
bias-and-framing|2.2|3|An associate asks Claude to summarise a report and mentions that the team hopes it supports a particular conclusion.|Ask for the summary without stating the conclusion you hope to see|Accept the summary, since the model summarises the report's actual content|Ask Claude to summarise the report objectively despite the stated hope|Ask for two summaries, one framed by the hope and one without it|Stating a desired conclusion biases what gets emphasised in a summary. Removing the statement is the direct prevention.|Assuming the hope is ignored is the misconception. An objectivity instruction competes with context already given, and paired summaries double work for a preventable problem.
numerical-accuracy|2.1|3|A team asks Claude to allocate a budget across five areas. The allocation sums correctly and gives one area an amount that is not feasible to spend.|Check each allocation against the real-world spending constraints that apply|Accept the allocation, since it distributes the budget correctly across the areas|Ask Claude to reallocate the budget more evenly across the five areas|Ask Claude whether any of the allocations would be difficult to spend|Arithmetic validity says nothing about operational feasibility. Checking allocations against what each area can absorb is a separate and necessary step.|Correct summation is not the check. Even distribution is arbitrary, and asking the model about feasibility relies on knowledge it does not have.
completeness-gaps|2.1|3|An associate asks Claude to identify what could delay a project. The answer covers internal delays thoroughly and does not mention supplier lead times.|Ask about dependencies on external parties as a named category of delay|Ask for more delay factors so external ones eventually appear|Ask Claude whether external factors could also cause delays|Review the answer against the project's dependency list|Delay analysis defaults to what the team controls. Naming external dependencies is what brings supplier and third-party timing into the assessment.|Volume samples the same default. A yes-or-no follow-up produces agreement without analysis, and dependency-list review arrives after the omission.
self-evaluation-limits|2.4|3|A team asks Claude to rate how difficult it found a task. It reports the task was straightforward, and the output contains a significant error.|Treat difficulty self-reports as uninformative about accuracy on that task|Accept the output, since the model found the task within its capability|Ask Claude to attempt the task again more carefully given the error found|Ask Claude to rate difficulty before each task and review the hard ones|Reported difficulty does not track where errors occur, because the errors the model makes are the ones it does not experience as difficult.|Reading ease as reliability is the trap. Retrying and difficulty-based routing both depend on a signal that does not correlate with accuracy.
hallucination-detection|2.2|3|An associate asks Claude for a summary of recent developments in a fast-moving area. The summary is coherent and describes developments the associate has not heard of.|Verify each of the developments individually before repeating them|Accept the summary, since the associate is not close enough to the area to judge it|Ask Claude for dates and sources for each development mentioned|Treat the summary as a starting point and read around the topic generally|Unfamiliar specifics in a fast-moving area are exactly where fabrication is undetectable by the reader. Each development is a checkable factual claim.|Deferring to the model because you cannot judge inverts the caution. Requested dates and sources may be generated, and general reading does not confirm the specific claims.
quality-criteria|2.4|3|A team's Claude output meets its quality bar but users have stopped reading it because it is longer than what it replaced.|Treat actual readership as part of quality, since unread output fails|Keep the current standard, since the output meets the defined quality bar|Ask users to read the output more carefully than they currently do|Reduce the length and accept a lower score against the quality bar|An artefact that is not read has failed regardless of its internal quality. Incorporating actual use into the standard is what corrects a bar measuring the wrong thing.|Meeting a bar nobody benefits from is the failure. Asking users to change is not a fix, and cutting length without revising the bar treats a good change as a compromise.
source-attribution|2.3|3|An associate asks Claude a question and it gives an answer while noting it is drawing on general knowledge rather than the uploaded documents.|Treat that as a useful signal and verify the answer against an appropriate source|Accept the answer, since the model was transparent about where it came from|Ask Claude to answer again using only the uploaded documents|Ask Claude to indicate how confident it is in the general knowledge answer|Transparency about the basis is genuinely helpful and tells you which verification applies. It identifies the answer as unsourced rather than establishing it as correct.|Transparency is not verification. Re-asking within the documents may produce nothing, and confidence adds an unreliable second signal.
review-workflow|2.4|3|A team's Claude output goes through three review steps. Each reviewer assumes the others are checking accuracy, and none of them is.|Assign each of the checks to a single named step in the process|Ask all three reviewers to check accuracy as well as their own area|Add a fourth review step dedicated specifically to accuracy|Ask reviewers to confirm what they checked after each review|Diffusion of responsibility across multiple reviewers is a recognised failure of layered controls. Explicit assignment is what closes it without adding steps.|Asking everyone to check everything recreates the diffusion. A fourth step adds cost, and after-the-fact confirmation records the gap rather than preventing it.
bias-and-framing|2.2|3|A team asks Claude to assess whether a project should continue, mentioning that significant money has already been spent on it.|Ask whether the remaining investment is justified by the future benefit|Accept the assessment, since past spending is relevant context for the decision|Ask Claude to weigh the sunk investment against the cost of stopping now|Ask for the assessment both with and without the spending mentioned|Money already spent is unrecoverable and should not affect a forward-looking decision. Framing the question around remaining cost and benefit is what keeps the sunk cost out of the reasoning.|Supplying prior spend invites it to be weighed, which is the fallacy. Explicitly weighing it is worse, and paired assessments leave you choosing between a biased and an unbiased answer.
source-attribution|2.3|3|An associate is verifying a Claude claim and finds a source that appears authoritative. The source is a page that aggregates content from elsewhere without attribution.|Trace the claim back to an attributable original before using it|Accept the source, since the page presents the information authoritatively|Look for a second aggregator page that carries the same claim|Cite the aggregator, since it is a stable and locatable web source|An unattributed aggregator has no accountable origin and may itself be reproducing an error or generated content. Verification requires a source that can be held to the claim.|Authoritative presentation is a design choice, not provenance. A second aggregator may draw on the first, and citing one passes the problem to your reader.
