# d4-07 — workflow integration: dependencies, standards and contested calls
failure-modes|2|A team's workflow produces an empty result and downstream steps treat it as valid.|Have the workflow reject an empty result outright|Have the downstream steps check for an empty result|Have the workflow produce a placeholder instead|Have someone check the results before they are used|An empty result is a failure at the point it is produced, and stopping there prevents every downstream step having to guard against it.|Downstream checking spreads the same guard everywhere, a placeholder disguises the failure, and manual checking puts a person into an automated path.
tool-integration|2|An associate is connecting two systems that identify the same customer differently.|Agree how the two identifiers map to each other|Use the identifier from whichever system is larger|Match customers on their name and address instead|Ask the model to work out which records correspond|Two identifier schemes need an explicit mapping, and agreeing it is what makes every later join correct rather than approximate.|Picking one scheme leaves the other unmapped, name matching is unreliable, and asking the model to infer identity invents links.
handoffs|2|A workflow passes work to a person who has to decide whether it needs their attention.|Have the workflow say why it was sent to them|Have the person read each item and decide for themselves|Send everything, since deciding is their job anyway|Send only the items the workflow is unsure about|Telling the receiver why something reached them lets them triage in seconds rather than reconstructing the reason each time.|Reading everything is the cost being avoided, "deciding is their job" ignores the effort, and filtering by the workflow's uncertainty changes what they see.
automation-boundaries|3|A team can automate a step whose rules are clear and whose exceptions are numerous.|Automate the rule and route the exceptions to a person|Automate all of it, including the exception handling|Leave it manual, since the exceptions dominate it|Automate it and accept the exceptions being wrong|A clear rule with messy exceptions is the classic split: encode what is stable and let judgement handle what is not.|Automating exceptions encodes rules that were never agreed, leaving it manual forgoes the stable majority, and accepting wrong exceptions is choosing to be wrong.
process-mapping|3|A team finds a step that exists only to work around another team's constraint.|Take it up with the team whose constraint it is|Automate the workaround so it costs less to run|Remove the step and let the constraint bite instead|Keep it, since the constraint is outside their control|The step is a symptom of something owned elsewhere, and raising it is what can remove the cost rather than making it cheaper to bear.|Automating a workaround entrenches it, removing it breaks the process, and assuming another team's constraint is immovable is usually untested.
repeatability|3|A team's workflow gives different results depending on which day of the week it runs on.|Look for what differs about the input on those days|Fix the workflow so that it runs on one day only|Average the results across the whole week instead|Accept it, since some variation is unavoidable|A pattern tied to the calendar almost always tracks something about the data arriving on those days, and finding it explains the difference.|Restricting the run day hides the effect, averaging blends a real difference away, and calling it unavoidable stops the investigation.
team-adoption|3|A workflow is used correctly by the people who were trained and incorrectly by everyone else.|Put what the training covered into the workflow|Train everyone who has not yet been trained on it|Restrict the workflow to people who are trained|Accept the difference, since training clearly works|Knowledge that only exists in training is knowledge the workflow is missing, and building it in scales where training does not.|Training everyone repeats indefinitely as people join, restricting access shrinks the benefit, and accepting it makes training a permanent dependency.
handoffs|3|A workflow's receiving team says the output arrives too late to be of any use to them.|Find out when they need it and work back from that|Speed up every step so the output arrives sooner|Send a partial output earlier and the rest later|Ask the receiving team to change their own schedule|A deadline you have not been told is a requirement you cannot design to, and eliciting it is what makes the rest of the design possible.|Speeding everything up is expensive and may still miss, partial delivery is a design chosen too early, and asking them to move ignores their constraints.
human-in-the-loop|3|A team's workflow asks a person to confirm something they have no way of checking.|Move the confirmation to where it can be checked|Keep it, since a confirmation step adds oversight|Remove the step and rely on the workflow instead|Give the person more time to make the confirmation|A confirmation nobody can substantiate is theatre, and relocating it to someone with the means to check is what makes it a control.|Unverifiable oversight is not oversight, removing it loses a control that should exist somewhere, and more time does not create the ability to check.
tool-integration|3|An associate's integration works in testing and the live system returns extra fields.|Handle unexpected fields rather than assume the shape|Ask the system's owners to stop sending extra fields|Update the integration to expect those specific fields|Filter the response down to the fields seen in testing|A live system's response will keep changing, so tolerating fields you did not expect is what stops the next change breaking it.|Asking owners to freeze their output is rarely available, expecting today's extras breaks on tomorrow's, and filtering to the tested set discards data silently.
measuring-value|3|A team's workflow is judged a success and nobody has asked the people it was built for.|Ask them, since they are the ones it has to serve|Rely on the measurements, which are already positive|Ask them after the next round of improvements|Assume silence means they are satisfied with it|The people the workflow serves hold information no measurement captures, and asking them is what turns a metric into a judgement.|Positive metrics can coexist with an unusable tool, deferring means designing further without the input, and silence is not endorsement.
failure-modes|3|A team's workflow catches its own errors and notifies a mailbox that nobody owns.|Send notifications to a person who can act on them|Add more detail to the notifications that are sent|Assign the mailbox to whoever has capacity now|Reduce the notifications so the mailbox stays clear|Detection only counts when it reaches somebody able to respond, so naming that person is what completes the control.|More detail improves messages nobody reads, capacity-based assignment does not confer authority, and fewer notifications makes an unread mailbox quieter.
automation-boundaries|3|A team wants to automate a step and the input arrives in a different format each time.|Standardise the input before automating the step|Automate it and let the model handle each format|Leave it manual, since the input is not consistent|Automate one format and do the others by hand|Variable input is the thing making the step hard, and normalising it upstream is what makes the automation both possible and reliable.|Relying on the model to absorb arbitrary variation is the fragile path, refusing gives up on a fixable problem, and partial automation keeps the manual cost.
process-mapping|3|A team finds that the same data is keyed in twice by two different people.|Find out whether the second entry serves as a check|Remove the second entry, since it duplicates the first|Automate the second entry from the first one's data|Keep both, since two entries reduce the error rate|Double entry is sometimes waste and sometimes a deliberate verification, and which it is here determines whether it can be removed.|Removing or automating it discards a control that may be real, and assuming it is a control is the same guess reversed.
human-in-the-loop|3|A team's checkpoint is staffed by a different person each week and the standards vary.|Write down what the check is actually looking for|Assign the checkpoint to one permanent person|Have two people check each item to average it out|Accept the variation, since reviewers differ anyway|A rotating role needs its standard written down, since that is what makes different people apply the same check.|A permanent owner is a bottleneck and a single point of failure, doubling reviewers doubles cost without defining the standard, and accepting variation accepts an undefined control.
repeatability|3|A team wants another team to use their workflow on similar but not identical work.|Separate what is general from what is specific to them|Give them the workflow and let them adapt it themselves|Build a new workflow for the other team's work|Have both teams use it exactly as it stands today|Reuse works when the general part is distinguishable from the team-specific part, and doing that separation is what makes it portable.|Handing it over unexamined exports hidden assumptions, building fresh discards the work, and forcing identical use ignores the real differences.
tool-integration|3|A team's workflow depends on an external service with no agreement about its availability.|Find out what happens when the service is unavailable|Assume it will be available, as it has been so far|Build a second route to the same capability now|Stop using the service until an agreement exists|A dependency with no commitment behind it is a risk to be sized, and knowing the impact of an outage decides how much to spend on it.|Past availability is not a commitment, a second route is a costly mitigation chosen before sizing, and stopping forgoes a working capability.
automation-boundaries|4|A step is automatable and the person doing it is the only one who ever questions the input.|Automate it and make the questioning an explicit step|Automate it, since questioning input is not that step's job|Leave it manual so the questioning continues to happen|Automate it and ask that person to review the outputs|The questioning is a real function being performed incidentally, so automating safely means naming it and giving it somewhere to live.|Dismissing it loses a control nobody recorded, keeping the step pays for a side effect with the whole job, and output review looks at the wrong end.
failure-modes|4|A team must choose between preventing a failure and detecting it quickly once it happens.|Compare the cost of prevention against the cost of the delay|Prevent it, since a failure that never happens costs nothing|Detect it, since prevention can never really be complete|Do both, since prevention and detection are complementary|Prevention and detection buy different things at different prices, and which is worth more depends on what the failure costs while it goes undetected.|Absolute preferences ignore the price, and doing both is right only when the budget allows what nobody has costed.
measuring-value|4|A team's workflow improved one team's numbers and made another team's work harder.|Measure the process end to end rather than by team|Report the improvement, since it is real for that team|Report both teams' numbers and simply leave it there|Reverse the change, since it moved cost rather than removing it|A gain in one team beside a loss in another is usually cost moving rather than value created, and only an end-to-end view shows which.|Reporting one team's gain is the error, reporting both without combining leaves the question open, and reversing assumes the answer.
process-mapping|4|A process is documented accurately and everyone does something slightly different in practice.|Treat the difference as information about the document|Enforce the documented process across the whole team|Update the document to match what people actually do|Accept both, since the outcome is the same anyway|A gap between the document and practice usually means the document misses something real, and investigating it tells you which one to change.|Enforcing assumes the document is right, updating assumes practice is right, and accepting both leaves the process undefined.
handoffs|4|A workflow's output is correct and the receiving team keeps escalating questions about it.|Ask what the questions are, since they name the gap|Answer the questions as they arrive each time|Tell the team the output has been verified as correct|Add a covering note explaining the output in general|Repeated questions are an unmet information need, and collecting them is what turns the escalations into a change to the output.|Answering each one repeats forever, asserting correctness answers a question they did not ask, and a general note may miss the specific gap.
repeatability|4|A team must decide whether to make their workflow reproducible or to make it faster.|Reproducible where the result is defended, fast where it is not|Reproducible, since a result that cannot be repeated is weak|Fast, since speed is what people actually notice|Both, since the two are not really in conflict at all|Reproducibility costs time and earns its place where someone will have to justify the result, which is not true of every workflow.|Absolute answers ignore what the output is for, and denying the conflict avoids a trade the team has already run into.
team-adoption|4|A team's workflow is mandatory and people have quietly built their own alternatives to it.|Find out what the alternatives do that the workflow does not|Enforce the mandate and remove the alternatives|Withdraw the mandate and let people choose freely|Adopt the most popular alternative as the standard|Shadow workflows are a specification written by the people doing the work, and reading it is the most useful thing available.|Enforcement drives them further underground, withdrawing the mandate abandons the standardisation, and popularity does not make an alternative correct.
tool-integration|4|An associate must decide whether the workflow calls a system directly or via a shared service.|Direct where the workflow owns the concern, shared where others do|Direct, since fewer layers means fewer things to break|Shared, since a common route is easier to govern|Direct now and move to the shared service later on|A shared service earns its overhead when several consumers need the same guarantees, and a direct call is right when only this workflow cares.|Absolute preferences ignore who else depends on it, and deferring the move is a migration that usually never happens.
human-in-the-loop|4|A reviewer is expected to catch both format errors and factual ones, and catches only format.|Split the two checks, since they need different attention|Ask the reviewer to focus more on factual accuracy|Automate the format check so attention is freed up|Accept it, since format errors are the more visible ones|Scanning for format and verifying facts are different activities, and one person doing both in one pass reliably does the easier one.|Asking for more focus does not change the interference, freeing attention does not redirect it, and accepting it leaves the factual check undone.
measuring-value|4|A workflow has run for two years and nobody has checked whether the problem still exists.|Check whether the original problem is still there|Continue, since the workflow is running without incident|Retire the workflow, since two years is long enough|Measure the workflow's current performance instead|A workflow solving a problem that has gone away is pure cost, and confirming the problem is the only thing that settles it.|Running smoothly says nothing about whether it is needed, retiring on age is arbitrary, and performance measures how well it does something possibly pointless.
failure-modes|4|A team's workflow degrades gradually rather than failing, and nobody noticed for weeks.|Set a threshold that turns the drift into an alert|Check the outputs manually on a weekly schedule|Rebuild the workflow so that it fails cleanly instead|Accept it, since gradual degradation is hard to detect|Gradual degradation is only invisible until someone defines the level at which it counts, and that threshold is what makes it detectable.|Weekly manual checks are expensive and still subjective, forcing clean failure discards graceful behaviour, and accepting it leaves weeks of bad output.
process-mapping|4|A team is asked to map a process that three departments each describe as belonging to them.|Map it as it runs and let ownership follow from that|Ask leadership to assign ownership before mapping it|Map each department's version of the process separately|Map the version described by the largest department|What actually happens is a fact that can be established, and it is usually what settles an ownership argument rather than the other way round.|Waiting for a decision blocks work that would inform it, three separate maps preserve the disagreement, and size is not a claim to ownership.
automation-boundaries|4|A step can be automated and the regulator expects a named person to have performed it.|Automate the preparation and leave the act to the person|Automate it and name the person who approved the workflow|Leave it manual, since the regulator's expectation is clear|Automate it and ask the regulator to accept the change|Where a rule attaches the act to a person, assistance goes into everything around it while the act itself stays where the rule puts it.|Naming a workflow approver misdescribes who performed the act, leaving it wholly manual forgoes legitimate help, and seeking an exemption starts from the wrong place.
