# d7-06 — troubleshooting: isolating causes, staleness and cost of tuning
context-problems|3|An associate provides background and the model keeps repeating it back in every answer.|Say the background is context rather than content|Remove the background from the prompt entirely|Ask for shorter answers so the repetition shrinks|Move the background down to the end of the prompt|The model cannot tell what to use from what to reproduce unless it is told, and labelling the role of the material is what settles it.|Removing it loses the grounding, shorter answers compress the repetition without removing it, and position does not communicate purpose.
diagnosing-poor-output|4|An output is worse than usual and the associate changed three things in the prompt at once.|Undo the changes and reapply them one at a time|Undo all three and go back to the original prompt|Keep the changes and adjust until it improves|Ask the model which of the changes hurt the output|Three simultaneous changes make the cause unrecoverable, and reapplying them singly is what identifies which one did the damage.|Reverting entirely loses whatever the changes improved, adjusting blindly compounds the confusion, and the model cannot see the prompt's history.
consistency-issues|4|A classification prompt agrees with human reviewers 92% of the time and the team wants higher.|Look at the 8% for a pattern before changing anything|Add more examples to the prompt until it improves|Accept 92%, since it is close to human agreement itself|Route every disagreement to a human reviewer instead|The disagreements are the only evidence about what is failing, and finding their pattern is what makes the next change targeted.|Adding examples is a guess without knowing the failure, accepting the number assumes the errors are random, and routing everything to a human forgoes the gain.
efficiency-tuning|4|A team can either improve their prompt or improve the documents that it reads.|Improve whichever the observed failures point at|Improve the prompt, since it is quicker to change|Improve the documents, since they last much longer|Improve both together for the largest total gain|Effort belongs where the evidence says the problem is, and the pattern of failures is the only thing that says which.|Speed of change is not the same as value, durability is not the same as need, and doing both spends twice without learning which mattered.
refusals-and-limits|4|A model declines part of a request and the associate is under time pressure to deliver.|Deliver what is covered and flag the part that is not|Find a phrasing that gets the whole request answered|Deliver the covered part without mentioning the gap|Miss the deadline rather than deliver a partial answer|A partial delivery with the gap named is honest and useful, and it leaves the recipient able to decide what to do about the remainder.|Rephrasing to defeat a refusal is circumvention, a silent gap misleads the recipient, and missing the deadline discards work that was ready.
prompt-repair|4|A team's prompt has grown by one clause each time something went wrong and is now unwieldy.|Rebuild it around the failures that still occur|Keep it, since each clause was added for a reason|Remove the oldest clauses, since they are least relevant|Split it into several prompts run one after another|Clauses accumulate against failures that may no longer happen, so rebuilding around the current ones restores the prompt without losing protection.|Historic justification does not prove current need, age does not indicate irrelevance, and splitting carries the same clauses across several prompts.
context-problems|4|A Project retrieves the right documents but the answers still miss the key details in them.|Check whether the detail survives how the file was stored|Add the documents a second time to reinforce them|Ask more specific questions so the detail is requested|Move the key details into the Project's instructions|Correct retrieval with missing detail points at the document itself, so how the file was prepared and stored is where to look.|Duplicating documents does not repair their content, more specific questions cannot retrieve what is not there, and moving details into instructions works around a broken document.
diagnosing-poor-output|4|An associate's outputs improve when they add "think carefully" and they want to know why.|Treat the improvement as untested until it is measured|Keep the phrase, since the outputs are visibly better|Add similar phrases to strengthen the effect further|Remove it, since such phrases have no real effect|An impression from a handful of outputs is not evidence, and comparing with and without on the same inputs is what turns it into a finding.|Visible improvement is exactly what small-sample impressions produce, stacking phrases compounds an unverified effect, and dismissing it in advance is the same error reversed.
consistency-issues|4|A team gets consistent outputs in testing and inconsistent ones once real users are involved.|Compare the real inputs against the tested inputs|Add more test cases until the tests catch the problem|Constrain the prompt further so users can vary less|Accept it, since real use is always messier than testing|The variable that changed is the input, and comparing the real ones with the tested ones is what shows what the testing left out.|More test cases without knowing what is missing is a guess, constraining users treats the symptom, and accepting it abandons the diagnosis.
efficiency-tuning|4|A team must decide whether to keep tuning a prompt that is already good enough for its purpose.|Stop, and spend the effort where output still fails|Keep tuning, since improvement is always worthwhile|Stop permanently, since the prompt is now finished|Keep tuning until further changes stop helping at all|Effort is worth more where the work is failing, and a prompt that meets its purpose has stopped being the constraint.|Endless improvement ignores opportunity cost, calling it finished forgets that inputs change, and tuning to exhaustion is the same over-investment stated as a rule.
