# d4-06 — workflow integration: rollout, change, cost and cross-team design
team-adoption|4.5|3|A team's workflow saves each person ten minutes a day and nobody has changed how they work.|Ask what the ten minutes would need to be for|Accept it, since the time saving is real regardless|Report the saving as ten minutes times the headcount|Add more to the workflow until the saving is noticeable|Time saved in small slices often disappears rather than being redirected, and asking what it could enable is what turns it into value.|An unrealised saving is not a benefit, multiplying it up asserts value that has not appeared, and expanding scope assumes the saving is the problem.
process-mapping|4.1|4|A team maps a process, finds every step necessary, and the total time is still too long.|Look at what happens between the steps rather than in them|Accept the duration, since every step has been justified|Remove the least valuable step despite its necessity|Run several of the necessary steps at the same time|When the steps themselves are all justified, the remaining time is in the gaps between them, which is usually where most of it sits.|Accepting it abandons the goal, removing a necessary step breaks the process, and parallelising is one possible fix chosen before the time has been located.
human-in-the-loop|4.4|4|A team's approval step is staffed by someone who cannot evaluate the content they approve.|Move the approval to someone who can evaluate it|Train the current approver to evaluate the content|Give the approver a checklist to work through instead|Remove the step, since the approval means nothing|An approval by someone who cannot judge the content is a signature rather than a control, and the fix is to put it where the judgement exists.|Training is slower than reassignment and may not be feasible, a checklist substitutes procedure for judgement, and removing it loses a control that should exist.
failure-modes|4.4|4|A team's workflow can fail loudly and stop, or fail quietly and continue with degraded output.|Choose by whether a wrong result or a stopped process costs more|Always fail loudly, since silent failures are dangerous|Always continue, since stopping disrupts everyone downstream|Fail loudly in testing and continue quietly in production|Both behaviours are defensible and the right one depends on what the process can absorb, so the comparison of costs is the decision.|Absolute rules in either direction ignore the process, and behaving differently in production is exactly where the untested path lives.
measuring-value|4.2|4|A team's workflow moved work from an expensive team to a cheaper one and the total time rose.|Ask whether the cost saving is worth the added delay|Report it as a saving, since the cost has come down|Report it as a failure, since the process got slower|Move the work back, since the change made things worse|Cost and speed have moved in opposite directions, so the question is which one the process is actually optimising for.|Reporting either figure alone hides the other, and reverting decides the trade-off without anyone having stated it.
handoffs|4.4|4|A workflow passes a summary to a decision-maker, and it is accurate but omits an exception.|Have the summary name what it has deliberately left out|Include the exceptions so that nothing at all is omitted|Have the decision-maker read the source document instead|Accept it, since a summary has to leave things out|A summary that states its own boundaries lets the reader know when to go further, which is what makes summarising safe.|Including everything stops it being a summary, sending them to the source removes its value, and accepting silent omission is the failure being described.
automation-boundaries|4.4|4|A team can automate a step, and doing so would leave nobody who understands how it works.|Automate it and keep a written account of the reasoning|Automate it, since understanding is not needed to run it|Leave it manual so the understanding stays in the team|Automate it and rotate people through the manual version|The understanding is what allows the step to be changed or fixed later, and writing it down preserves it without paying for the manual work forever.|Understanding matters the moment something breaks, keeping the step manual is an expensive way to store knowledge, and rotation maintains a process solely as training.
repeatability|4.3|4|A team's workflow gives the same answer every time and that answer has been wrong for months.|Consistency was never evidence that it was correct|The consistency shows the workflow is working properly|The error must therefore have been introduced recently|Repeatability and correctness are really the same property|A workflow reproduces whatever it does, including a mistake, so stability tells you about the process rather than about the answer.|Treating consistency as correctness is the misconception, recency is an assumption, and conflating the two properties is the same error stated directly.
tool-integration|4.4|4|An associate must decide whether the workflow should hold its own copy of reference data.|Copy it where staleness costs less than an outage would|Always read it live, since a copy will go out of date|Always copy it, since the workflow then has no dependency|Copy it and refresh the copy on a fixed schedule|A local copy trades freshness for independence, and which of those the workflow can better afford is what decides.|Absolute rules ignore the trade, and a fixed refresh sets the staleness window before anyone has said what it should be.
team-adoption|4.5|4|A team's workflow is genuinely better and its users feel it makes their job smaller.|Take the concern seriously as part of the design|Explain that the workflow frees them for better work|Proceed, since the improvement is objectively real|Pause the rollout until people come to feel differently|How a change lands on the people doing the work determines whether it survives, which makes it a design input rather than an objection to manage.|Explaining talks past the concern, proceeding on objective merit is how good tools get abandoned, and pausing waits for a feeling to change on its own.
failure-modes|4.4|4|A team's error rate is within the limit they agreed and the errors fall mostly on one customer group.|Look at the distribution, since an accepted rate can land unevenly|Accept it, since the overall rate is within the agreed limit|Reduce the overall rate until that group's share falls|Exclude that customer group from the workflow entirely|An acceptable average can conceal one group bearing most of the harm, which is a different question from whether the rate is low.|The agreed limit was set on the average, lowering the overall rate need not change the distribution, and excluding the group denies them the service.
measuring-value|4.2|4|A team is asked for one number and the costs and benefits are genuinely different in kind.|Give the numbers separately and say why they do not combine|Give a combined figure using the team's best conversion|Give the benefit figure, since that is what was asked about|Decline to give any number until they can be compared|Forcing incomparable things into one number hides the judgement inside it, and showing them separately keeps that judgement with the decision-maker.|A conversion smuggles in an assumption, reporting one side is incomplete, and refusing outright leaves the decision without information.
human-in-the-loop|4.4|4|A team's reviewers approve polished output faster, and errors in polished output are the costly ones.|Have reviewers check against the source rather than reading it|Ask reviewers to be more sceptical of polished output|Have the workflow produce rather less polished output|Add a second reviewer for the most polished outputs|Fluency is what defeats reading-based review, so anchoring the check to the source is what makes polish stop mattering.|Asking for scepticism relies on resisting a strong effect, degrading the output damages it for readers, and a second reader repeats the same vulnerable check.
tool-integration|4.4|4|An integration is the only automated access to a system and the team wants more built on it.|Ask what the system's owners expect before building further|Build on it, since the integration already works reliably|Build a separate integration for each new use case|Stop, since one integration should not carry several uses|Being the only automated route makes it a dependency the system's owners have a stake in, and their expectations shape what can safely be built on it.|Working today is not permission, one integration per use multiplies the dependency, and refusing forgoes legitimate reuse.
